wav_path,claimed_id,genuine,method,factor,distance,latency_ms
voxceleb1\wav\id10400\UkZsd-dpZTg\00005.wav,id10400,True,naive,10,0.8864031081035612,259.11980000091717
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10946,True,naive,10,0.7763113310332028,263.2739999990008
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00005.wav,id11083,True,naive,10,0.7891379346079638,265.8960999997362
voxceleb1\wav\id10329\EXBuk_FwHu0\00009.wav,id10329,True,naive,10,0.7837878024550556,262.4130999993213
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id10756,True,naive,10,0.8355025740973735,292.16079999969224
voxceleb1\wav\id10756\3kvWhMqqhhA\00006.wav,id10756,True,naive,10,0.8479190497115479,299.7830000003887
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00007.wav,id10875,True,naive,10,0.8864620462090778,292.83220000070287
voxceleb1\wav\id10756\3xOseyV7srA\00001.wav,id10756,True,naive,10,0.861626828920588,285.1074999998673
voxceleb1\wav\id10900\Bcm3h0xffs8\00003.wav,id10900,True,naive,10,0.901260242765797,268.07650000046124
voxceleb1\wav\id10508\OZxQo0H6O28\00002.wav,id10508,True,naive,10,1.0280303134033344,257.8302999991138
voxceleb1\wav\id11112\F-f32mt56js\00006.wav,id11112,True,naive,10,0.7918580541042292,266.271799999231
voxceleb1\wav\id11251\Dfid1LOxOT8\00004.wav,id11251,True,naive,10,0.8109076527289075,294.5151000003534
voxceleb1\wav\id10756\3kvWhMqqhhA\00007.wav,id10756,True,naive,10,0.87588853292059,272.03759999974864
voxceleb1\wav\id11175\9jq2l0AMcNA\00007.wav,id11175,True,naive,10,0.8648335109635547,309.8752999994758
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id10756,True,naive,10,0.9013197703822701,322.513599998274
voxceleb1\wav\id11045\7j6p92te7lY\00001.wav,id11045,True,naive,10,0.7915859450818843,294.7968000007677
voxceleb1\wav\id10456\Lrgya-GutUg\00006.wav,id10456,True,naive,10,0.8655719880018662,303.1241000007867
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10508,True,naive,10,1.0715751300463452,306.0418999993999
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id10745,True,naive,10,1.0083771716676713,289.77429999940796
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id11142,True,naive,10,0.8444693044672553,264.6549999990384
voxceleb1\wav\id10645\PpufCRHg9os\00002.wav,id10645,True,naive,10,0.8125251453005536,263.95390000107
voxceleb1\wav\id10994\5GLhL4Km-_0\00022.wav,id10994,True,naive,10,0.9798556121306478,276.7279999989114
voxceleb1\wav\id10797\BDhnUQwGYAo\00012.wav,id10797,True,naive,10,0.82846383936517,268.374400000539
voxceleb1\wav\id10824\Ez1o4NcC7pY\00004.wav,id10824,True,naive,10,0.8916522059983724,265.060399999129
voxceleb1\wav\id10329\EXBuk_FwHu0\00012.wav,id10329,True,naive,10,0.7651272404093997,273.3961999983876
voxceleb1\wav\id10645\PpufCRHg9os\00007.wav,id10645,True,naive,10,0.795239635227374,283.91740000006394
voxceleb1\wav\id10875\bDzNAlq_PXY\00006.wav,id10875,True,naive,10,0.8214271408945516,256.257099999857
voxceleb1\wav\id10600\RkI7NNeesVU\00002.wav,id10600,True,naive,10,0.934776108560261,274.46799999961513
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,id10797,True,naive,10,0.8946610893594399,293.4175000009418
voxceleb1\wav\id11142\Gicu1gUl6iw\00013.wav,id11142,True,naive,10,0.9806477108905066,288.59639999973297
voxceleb1\wav\id10946\CSMzcozTg08\00006.wav,id10946,True,naive,10,0.6487286916434287,310.84499999997206
voxceleb1\wav\id11112\FUiiruCPVTI\00001.wav,id11112,True,naive,10,0.9246305563510486,302.3042999993777
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id11045,True,naive,10,0.8685899808348888,277.32640000067477
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10645,True,naive,10,0.8175759781127011,292.15020000083314
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10875,True,naive,10,0.8232183699354299,267.14739999988524
voxceleb1\wav\id11073\X2JQAUc-vnc\00005.wav,id11073,True,naive,10,0.8410026710650353,298.34500000106345
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10736,True,naive,10,0.8403108019740784,301.9720000011148
voxceleb1\wav\id10762\3nd2hWTR0LQ\00001.wav,id10762,True,naive,10,0.780064881120169,301.47569999826374
voxceleb1\wav\id11112\FUiiruCPVTI\00002.wav,id11112,True,naive,10,0.8809305934369305,284.4772999997076
voxceleb1\wav\id11045\HewcG4UqpIU\00001.wav,id11045,True,naive,10,0.8453196256704953,284.8510999992868
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id11175,True,naive,10,0.9318046447499602,260.8672000005754
voxceleb1\wav\id10756\3kvWhMqqhhA\00013.wav,id10756,True,naive,10,0.8328216877138822,272.61229999930947
voxceleb1\wav\id10875\bDzNAlq_PXY\00004.wav,id10875,True,naive,10,0.8840792528760406,279.64090000023134
voxceleb1\wav\id11175\ixpTkk5wuWY\00001.wav,id11175,True,naive,10,0.8187996487845299,272.8301000006468
voxceleb1\wav\id10824\FbKRFA9Efgc\00003.wav,id10824,True,naive,10,0.9180637129377576,272.2815000015544
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10786,True,naive,10,0.7352928158460856,264.1440000006696
voxceleb1\wav\id10921\0Pz31wdsopU\00009.wav,id10921,True,naive,10,0.9457119137907404,260.8565999998973
voxceleb1\wav\id11045\HewcG4UqpIU\00003.wav,id11045,True,naive,10,0.8533784562880482,266.53239999905054
voxceleb1\wav\id10645\OY_D-xhu9U8\00007.wav,id10645,True,naive,10,0.9173097713959476,261.62139999905776
voxceleb1\wav\id10946\MfNAynX19H8\00001.wav,id10946,True,naive,10,0.8521239048647015,266.4409999997588
voxceleb1\wav\id10329\EXBuk_FwHu0\00010.wav,id10329,True,naive,10,0.7154584371150592,267.9389999993873
voxceleb1\wav\id10745\9NpQb6wgnNI\00002.wav,id10745,True,naive,10,0.8787903171412581,301.0715000000346
voxceleb1\wav\id10994\5GLhL4Km-_0\00014.wav,id10994,True,naive,10,0.975886451210628,262.70519999889075
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10824,True,naive,10,0.8195161160380681,288.8625999985379
voxceleb1\wav\id10912\3efhGhqizHg\00001.wav,id10912,True,naive,10,0.7496524625624875,301.53729999983625
voxceleb1\wav\id10912\2yUgv3B_YcI\00012.wav,id10912,True,naive,10,0.9051356190081223,281.54170000016165
voxceleb1\wav\id11009\77WS8eN5h3s\00009.wav,id11009,True,naive,10,0.6984925477000439,280.5950000001758
voxceleb1\wav\id10530\CKRWmWrEU00\00002.wav,id10530,True,naive,10,0.8441038194026602,287.1670999993512
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00005.wav,id10875,True,naive,10,0.9105369356319358,303.2526000006328
voxceleb1\wav\id10824\BgTZDSJKLks\00002.wav,id10824,True,naive,10,0.834287867069807,291.59859999890614
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10736,True,naive,10,0.7011243425819924,295.3439000011713
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10508,True,naive,10,1.0804830255320181,288.5889000008319
voxceleb1\wav\id10592\N6Xz7-IZvVo\00001.wav,id10592,True,naive,10,0.8346852421337239,287.2255000002042
voxceleb1\wav\id10736\QhWw4AxHRrQ\00002.wav,id10736,True,naive,10,0.7812337443844213,291.6812999992544
voxceleb1\wav\id10456\M2oGSkEpyEc\00004.wav,id10456,True,naive,10,0.6663063569460868,301.0852999996132
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,id10745,True,naive,10,0.8331826798619325,320.13310000002093
voxceleb1\wav\id10900\Bcm3h0xffs8\00007.wav,id10900,True,naive,10,0.9561077978028936,270.57369999965886
voxceleb1\wav\id11142\Gicu1gUl6iw\00002.wav,id11142,True,naive,10,0.7181411099343642,278.3246999988478
voxceleb1\wav\id11045\HewcG4UqpIU\00006.wav,id11045,True,naive,10,0.8558883701178117,278.45390000038606
voxceleb1\wav\id10400\UkZsd-dpZTg\00009.wav,id10400,True,naive,10,0.9264900202419576,269.0951999993558
voxceleb1\wav\id10900\92CmdoV27Es\00001.wav,id10900,True,naive,10,1.0533259158107822,256.01060000008147
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10592,True,naive,10,0.7621202884364102,268.48969999991823
voxceleb1\wav\id11048\P8-Fq-2Atiw\00012.wav,id11048,True,naive,10,0.9892598648642378,262.97820000036154
voxceleb1\wav\id11083\WQrVyLYxYKE\00005.wav,id11083,True,naive,10,0.747784864351108,274.45799999986775
voxceleb1\wav\id11059\P_Z5IEJRk4Y\00001.wav,id11059,True,naive,10,0.905926506051056,263.37769999918237
voxceleb1\wav\id10756\3kvWhMqqhhA\00011.wav,id10756,True,naive,10,0.8947298662475575,267.88699999997334
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id11112,True,naive,10,0.89933323419299,278.60770000006596
voxceleb1\wav\id10736\YA6ZeBUaNKM\00001.wav,id10736,True,naive,10,0.7791377219270288,280.8134000006248
voxceleb1\wav\id11112\BtvYf7-8Vr4\00005.wav,id11112,True,naive,10,0.8960781828843251,291.0162999996828
voxceleb1\wav\id10912\3efhGhqizHg\00004.wav,id10912,True,naive,10,0.7557543735643044,309.81769999925746
voxceleb1\wav\id10329\EXBuk_FwHu0\00024.wav,id10329,True,naive,10,0.7476838098887335,307.23070000021835
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10946,True,naive,10,0.7424673088243702,294.24610000023677
voxceleb1\wav\id10912\2yUgv3B_YcI\00009.wav,id10912,True,naive,10,0.8029683301801037,289.09459999886167
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10862,True,naive,10,1.0090371986797182,288.7030000001687
voxceleb1\wav\id10508\OZxQo0H6O28\00001.wav,id10508,True,naive,10,1.0934413848353588,268.88250000047265
voxceleb1\wav\id10802\FuJgSCtw2VA\00004.wav,id10802,True,naive,10,0.7825759920046091,296.4680999994016
voxceleb1\wav\id11059\89FrzqI2x0A\00009.wav,id11059,True,naive,10,0.8301665980690577,302.2407000007661
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,id10912,True,naive,10,0.8973942064792255,297.58179999953427
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id10762,True,naive,10,0.6597288481894239,264.4092999998975
voxceleb1\wav\id10645\OY_D-xhu9U8\00004.wav,id10645,True,naive,10,0.746187512386665,273.3259000015096
voxceleb1\wav\id10530\CKRWmWrEU00\00004.wav,id10530,True,naive,10,0.806136314883962,264.4729000003281
voxceleb1\wav\id11251\7GtZpUtReJ8\00003.wav,id11251,True,naive,10,0.7878395339516311,263.5706000000937
voxceleb1\wav\id10645\OY_D-xhu9U8\00005.wav,id10645,True,naive,10,0.8895777199925515,280.4428999988886
voxceleb1\wav\id10912\2yUgv3B_YcI\00021.wav,id10912,True,naive,10,1.0148104703731908,272.1207999984472
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id10456,True,naive,10,0.8234156986436354,263.91899999907764
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10756,True,naive,10,0.9123745979407513,268.4103999999934
voxceleb1\wav\id10762\3sfzgqqtbKM\00009.wav,id10762,True,naive,10,0.656988864177946,264.5136999999522
voxceleb1\wav\id10994\5GLhL4Km-_0\00006.wav,id10994,True,naive,10,0.9510355262238238,273.61049999854004
voxceleb1\wav\id10950\ABumGmJrM4U\00002.wav,id10950,True,naive,10,1.040247594458893,275.39900000010675
voxceleb1\wav\id10592\8IIwLtU_XrQ\00004.wav,id10592,True,naive,10,0.8677438369492942,285.8161999993172
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id10476,True,naive,10,0.8423464860045317,304.6783999998297
voxceleb1\wav\id10946\NdrTWoGwC7k\00005.wav,id10946,True,naive,10,0.8093970770592326,309.46140000014566
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id11073,True,naive,10,0.8455115285187951,285.94190000148956
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10762,True,naive,10,0.7206776486524029,307.945299999119
voxceleb1\wav\id11142\Gicu1gUl6iw\00008.wav,id11142,True,naive,10,0.8332445943171987,309.5020000000659
voxceleb1\wav\id10912\2yUgv3B_YcI\00010.wav,id10912,True,naive,10,0.8734035931677425,323.08000000011816
voxceleb1\wav\id10786\CWtlsidCW0w\00004.wav,id10786,True,naive,10,0.6952368646612124,280.0829999996495
voxceleb1\wav\id10456\Lrgya-GutUg\00005.wav,id10456,True,naive,10,0.8486953051576094,271.3831000000937
voxceleb1\wav\id11251\AvV4LWBq00g\00002.wav,id11251,True,naive,10,0.8223541810595105,276.04990000145335
voxceleb1\wav\id10508\OZxQo0H6O28\00010.wav,id10508,True,naive,10,1.0467725860722505,269.1016999997373
voxceleb1\wav\id10508\OZxQo0H6O28\00005.wav,id10508,True,naive,10,1.0387824651452042,288.7657000010222
voxceleb1\wav\id11009\SiQyvjzbTp8\00005.wav,id11009,True,naive,10,0.8219106877468308,253.59800000114774
voxceleb1\wav\id10786\9w-EimtMXWs\00009.wav,id10786,True,naive,10,0.7884108567494783,269.09950000117533
voxceleb1\wav\id10802\FuJgSCtw2VA\00009.wav,id10802,True,naive,10,0.899106052286638,274.6733000003587
voxceleb1\wav\id10530\B8oeUlhmqFE\00001.wav,id10736,False,naive,10,0.917779967702373,273.83799999915936
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10476,False,naive,10,1.0085646065598215,283.36119999949005
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10508,False,naive,10,0.9949161260119883,263.20060000034573
voxceleb1\wav\id10921\B8oFwcURrps\00011.wav,id11045,False,naive,10,0.958023482434171,268.0949999994482
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,bartek_t,False,naive,10,0.9530369766066111,258.8377000010951
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id10476,False,naive,10,0.957271094492952,285.45970000050147
voxceleb1\wav\id10329\EXBuk_FwHu0\00014.wav,id10946,False,naive,10,0.9340340644362126,272.3101999999926
voxceleb1\wav\id11009\FUemeogd1lA\00003.wav,id10824,False,naive,10,0.9995334913473721,293.45160000048054
voxceleb1\wav\id11073\9sGEfsatKi8\00009.wav,id11251,False,naive,10,0.8687845626982245,291.29229999853123
voxceleb1\wav\id10862\2bn9i9re2yI\00019.wav,id10862,False,naive,10,0.9366199366306502,305.372199998601
voxceleb1\wav\id11009\SiQyvjzbTp8\00001.wav,id11251,False,naive,10,0.9567202053333131,292.3308999997971
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00003.wav,id11142,False,naive,10,0.9881406211409902,274.4074999991426
voxceleb1\wav\id10645\OY_D-xhu9U8\00007.wav,id10456,False,naive,10,1.019445231074796,269.84360000096785
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10745,False,naive,10,1.002687069289858,270.3435999992507
voxceleb1\wav\id10476\agQ0RfUEo14\00002.wav,id10762,False,naive,10,0.9214401480309439,293.5730000008334
voxceleb1\wav\id10912\3efhGhqizHg\00003.wav,id11048,False,naive,10,0.8922084488576408,286.62529999928665
voxceleb1\wav\id11175\ceU3Lw9-d9M\00002.wav,id10456,False,naive,10,0.9412216766781812,313.76149999960035
voxceleb1\wav\id10994\8s305d0nSog\00001.wav,id10476,False,naive,10,0.8150288806551985,300.95260000052804
voxceleb1\wav\id10476\W5nH1YBDHUg\00002.wav,id11251,False,naive,10,0.9100929388576307,301.9731000003958
voxceleb1\wav\id11142\Gicu1gUl6iw\00005.wav,id11009,False,naive,10,0.8378191685235754,301.143000000593
voxceleb1\wav\id11175\ixpTkk5wuWY\00001.wav,id10400,False,naive,10,1.004530022332368,268.954200000735
voxceleb1\wav\id10400\T2huaLHjXY0\00001.wav,id10762,False,naive,10,0.883718748964319,274.8594000004232
voxceleb1\wav\id10508\OZxQo0H6O28\00008.wav,id10592,False,naive,10,0.9934571471168516,275.9115999997448
voxceleb1\wav\id10645\OY_D-xhu9U8\00006.wav,bartek_m,False,naive,10,0.8432665625235541,277.00179999919783
voxceleb1\wav\id10946\CSMzcozTg08\00005.wav,id11073,False,naive,10,0.8621003758890601,265.28610000059416
voxceleb1\wav\id10862\2bn9i9re2yI\00028.wav,id11083,False,naive,10,0.9168480628156026,271.91210000091814
voxceleb1\wav\id11083\G2ktKa3zK-g\00001.wav,id10912,False,naive,10,1.150035077838672,280.9219999999186
voxceleb1\wav\id11112\F-f32mt56js\00003.wav,id10508,False,naive,10,1.0430390756224643,314.9829000012687
voxceleb1\wav\id10824\Ez1o4NcC7pY\00005.wav,id10786,False,naive,10,0.9324512137962446,309.54190000011295
voxceleb1\wav\id10994\5GLhL4Km-_0\00019.wav,id10508,False,naive,10,1.0164815978145851,317.22070000068925
voxceleb1\wav\id10400\QS6RrYT7KKM\00002.wav,id10802,False,naive,10,1.0388415037729892,310.1380000007339
voxceleb1\wav\id10476\W5nH1YBDHUg\00001.wav,id10994,False,naive,10,1.0198088906627358,297.95539999940956
voxceleb1\wav\id10756\3kvWhMqqhhA\00012.wav,id10592,False,naive,10,0.9942567800094171,308.9307000009285
voxceleb1\wav\id10745\5EPvrY18MoQ\00007.wav,id11142,False,naive,10,0.9556748880469238,283.64199999850825
voxceleb1\wav\id10921\3eOLzFdEjYU\00002.wav,id10921,False,naive,10,0.8894582542088761,279.4970999984798
voxceleb1\wav\id10912\2yUgv3B_YcI\00017.wav,bartek_t,False,naive,10,0.9330442831555645,274.60700000119687
voxceleb1\wav\id10400\QS6RrYT7KKM\00004.wav,id10921,False,naive,10,1.0488558871829206,266.2871000011364
voxceleb1\wav\id10476\agQ0RfUEo14\00001.wav,id10802,False,naive,10,1.0492921955502665,277.1253000009892
voxceleb1\wav\id10508\EDU4oSS3pow\00004.wav,id11142,False,naive,10,0.8400390149303332,274.64920000056736
voxceleb1\wav\id11059\JWO7SPC-VmU\00001.wav,id10946,False,naive,10,0.8842578131866825,274.8822999983531
voxceleb1\wav\id11009\FUemeogd1lA\00005.wav,id11048,False,naive,10,0.9597660245504164,263.8760000008915
voxceleb1\wav\id10762\3sfzgqqtbKM\00008.wav,id11083,False,naive,10,0.8867903319525242,252.28249999963737
voxceleb1\wav\id11059\NbVrCKilytE\00002.wav,id10745,False,naive,10,1.0453700773723087,262.2207000003982
voxceleb1\wav\id11175\ixpTkk5wuWY\00002.wav,id10592,False,naive,10,0.9380370523810101,269.0792000012152
voxceleb1\wav\id10994\5GLhL4Km-_0\00006.wav,id10736,False,naive,10,0.9547808013624679,265.5627000003733
voxceleb1\wav\id10950\ABumGmJrM4U\00002.wav,id10745,False,naive,10,1.0349790448465734,270.24229999915406
voxceleb1\wav\id10824\Ez1o4NcC7pY\00007.wav,id10946,False,naive,10,0.8281496530295935,261.34490000004007
voxceleb1\wav\id10946\NdrTWoGwC7k\00004.wav,id10994,False,naive,10,1.0471522819122143,265.4579999998532
voxceleb1\wav\id10476\agQ0RfUEo14\00004.wav,id10862,False,naive,10,0.9685352717916169,280.11090000109107
voxceleb1\wav\id11251\7GtZpUtReJ8\00005.wav,id11251,False,naive,10,0.7223506643918206,299.4151000002603
voxceleb1\wav\id10862\2bn9i9re2yI\00024.wav,id10508,False,naive,10,0.9963334400004589,314.0194999996311
voxceleb1\wav\id10736\QhWw4AxHRrQ\00002.wav,id11048,False,naive,10,0.9329613341708398,354.02760000033595
voxceleb1\wav\id10329\EXBuk_FwHu0\00017.wav,id10900,False,naive,10,0.9441697938663886,314.57829999999376
voxceleb1\wav\id10921\B8oFwcURrps\00006.wav,id10912,False,naive,10,1.0140234324295498,324.97629999852506
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,bartek_m,False,naive,10,1.0004679102382894,293.1136000006518
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10762,False,naive,10,0.9376467314271751,265.1382999993075
voxceleb1\wav\id10456\Lrgya-GutUg\00008.wav,id10476,False,naive,10,0.9403934975472655,272.21239999926183
voxceleb1\wav\id10645\PpufCRHg9os\00006.wav,id11045,False,naive,10,0.9767873691851512,285.646700000143
voxceleb1\wav\id10600\RkI7NNeesVU\00002.wav,id10592,False,naive,10,0.949217011821222,266.7239000002155
voxceleb1\wav\id10329\EXBuk_FwHu0\00013.wav,id11048,False,naive,10,0.8984072101250173,260.8083000013721
voxceleb1\wav\id10950\8pDGaKmyWhU\00014.wav,bartek_m,False,naive,10,0.9572273916314775,270.1297000003251
voxceleb1\wav\id10900\Bcm3h0xffs8\00006.wav,id10600,False,naive,10,1.1159921412212574,271.37920000132
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00001.wav,id11112,False,naive,10,1.0404497841008142,274.76629999910074
voxceleb1\wav\id10797\BDhnUQwGYAo\00016.wav,id10994,False,naive,10,0.9704226041863598,270.61589999902935
voxceleb1\wav\id10797\BDhnUQwGYAo\00007.wav,id10802,False,naive,10,0.9878946642445782,261.22140000006766
voxceleb1\wav\id10736\QhWw4AxHRrQ\00001.wav,id11142,False,naive,10,0.9798257883455,279.23589999954856
voxceleb1\wav\id10802\FuJgSCtw2VA\00010.wav,id10875,False,naive,10,0.9163104475018157,272.1609999989596
voxceleb1\wav\id10600\Pxh-ihSUOTk\00005.wav,id11009,False,naive,10,0.846066285093257,282.9082999996899
voxceleb1\wav\id10802\7LcN6ETgW44\00002.wav,id10875,False,naive,10,1.037703805491659,322.7855000004638
voxceleb1\wav\id10756\3kvWhMqqhhA\00006.wav,id10762,False,naive,10,0.9047935132845479,288.9811999993981
voxceleb1\wav\id11048\O8yIcoe2doA\00005.wav,id11045,False,naive,10,0.8971397385491496,288.42660000009346
voxceleb1\wav\id10875\bDzNAlq_PXY\00006.wav,id10456,False,naive,10,0.9219123571224006,283.9581000007456
voxceleb1\wav\id10762\3sfzgqqtbKM\00005.wav,bartek_m,False,naive,10,0.9348547212450224,300.6759999989299
voxceleb1\wav\id10329\EXBuk_FwHu0\00022.wav,id11059,False,naive,10,0.9669576679900868,308.581299999787
voxceleb1\wav\id11142\Gicu1gUl6iw\00003.wav,id11251,False,naive,10,0.9582025948072624,304.1445999988355
voxceleb1\wav\id10950\9Mp7dxHrLSo\00001.wav,id10456,False,naive,10,0.9488920198978137,297.11719999977504
voxceleb1\wav\id10456\Lrgya-GutUg\00006.wav,id10736,False,naive,10,0.8959230810236086,280.098099998213
voxceleb1\wav\id10508\8t97-YsuqpM\00011.wav,id10994,False,naive,10,0.9938255747946668,273.37549999901967
voxceleb1\wav\id10592\K0YrTxZ9a4o\00002.wav,id10645,False,naive,10,0.8746573165036273,279.53619999971124
voxceleb1\wav\id10745\5EPvrY18MoQ\00009.wav,id10862,False,naive,10,1.0755252803789581,265.0341999997181
voxceleb1\wav\id10476\HvleHkiBb3s\00004.wav,id10824,False,naive,10,0.9391944144619567,289.4439000010607
voxceleb1\wav\id11059\9ow-Q4wUAgc\00006.wav,id10802,False,naive,10,1.0957743998828138,329.4158000007883
voxceleb1\wav\id10329\EXBuk_FwHu0\00028.wav,id11048,False,naive,10,0.913925245230638,281.4944999990985
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10530,False,naive,10,0.9334078600591079,269.96130000043195
voxceleb1\wav\id11083\WQrVyLYxYKE\00003.wav,id10994,False,naive,10,1.0306663238514733,281.5305999993143
voxceleb1\wav\id10530\CKRWmWrEU00\00009.wav,bartek_t,False,naive,10,0.9587725606682982,273.10510000097565
voxceleb1\wav\id10508\8t97-YsuqpM\00010.wav,id10921,False,naive,10,1.0595918314249253,276.7776999990019
voxceleb1\wav\id10786\BP8Lsp8p8iY\00002.wav,id10786,False,naive,10,0.6329263504927378,275.1869000003353
voxceleb1\wav\id11045\5AQnA6DzZ80\00001.wav,id10736,False,naive,10,0.8660627977779406,267.7397999996174
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10946,False,naive,10,0.8606256031163264,296.1334000010538
voxceleb1\wav\id11251\Tmh87G_cDZo\00003.wav,id11251,False,naive,10,0.8250670362694468,335.04379999976663
voxceleb1\wav\id10762\1ZWoxzrBYH8\00013.wav,id10946,False,naive,10,0.88214569555273,288.50880000027246
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00001.wav,id10824,False,naive,10,1.1135011527471057,305.0351999991108
voxceleb1\wav\id11059\9ow-Q4wUAgc\00005.wav,id10946,False,naive,10,0.7721132259530867,300.36329999893496
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10476,False,naive,10,0.9596842961372521,305.37309999999707
voxceleb1\wav\id11112\F-f32mt56js\00006.wav,id10400,False,naive,10,0.9775664807345462,299.0905999995448
voxceleb1\wav\id10921\3eOLzFdEjYU\00005.wav,id10329,False,naive,10,0.9144160882467034,296.83010000007926
voxceleb1\wav\id10762\3sfzgqqtbKM\00003.wav,id10508,False,naive,10,1.0601156794063809,274.5632999994996
voxceleb1\wav\id10530\CKRWmWrEU00\00008.wav,id10530,False,naive,10,0.7971504674467385,292.2496000010142
voxceleb1\wav\id10797\BDhnUQwGYAo\00012.wav,id10736,False,naive,10,0.9196382290344356,281.99099999983446
voxceleb1\wav\id11112\F-f32mt56js\00004.wav,id10797,False,naive,10,0.9278834245687547,278.1553000004351
voxceleb1\wav\id11251\Dfid1LOxOT8\00003.wav,id11251,False,naive,10,0.7551859790647873,266.1557999999786
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,False,naive,10,0.74745848731409,255.29229999847303
voxceleb1\wav\id11112\F-f32mt56js\00007.wav,id11083,False,naive,10,0.911368996627173,270.5528999995295
voxceleb1\wav\id10736\YA6ZeBUaNKM\00001.wav,id10950,False,naive,10,1.0860051261161077,278.49629999946046
voxceleb1\wav\id10946\QgAJv0CXl-4\00002.wav,id10329,False,naive,10,0.9012554470307043,280.9664000014891
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10600,False,naive,10,1.111608048869763,292.5522000005003
voxceleb1\wav\id11048\P8-Fq-2Atiw\00012.wav,id11112,False,naive,10,0.8853307490588782,286.91819999949075
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id11073,False,naive,10,1.0044318659860627,272.8012999996281
voxceleb1\wav\id11073\X2JQAUc-vnc\00001.wav,id10824,False,naive,10,1.058038427816952,264.88739999877
voxceleb1\wav\id10400\QS6RrYT7KKM\00007.wav,id10645,False,naive,10,0.9355371318441964,275.47909999884723
voxceleb1\wav\id11048\P8-Fq-2Atiw\00008.wav,id10592,False,naive,10,1.058722139136867,270.7270000009885
voxceleb1\wav\id10456\L6TBYanT-fQ\00003.wav,id10802,False,naive,10,1.0260998943132118,294.464099999459
voxceleb1\wav\id10921\3eOLzFdEjYU\00003.wav,id10645,False,naive,10,1.0488677090495298,294.0567999994528
voxceleb1\wav\id10530\B8oeUlhmqFE\00006.wav,id11175,False,naive,10,0.9129536634973096,312.1506000006775
voxceleb1\wav\id10824\EPj8oj_wjI4\00004.wav,id11048,False,naive,10,0.9496959598402293,362.1005000004516
voxceleb1\wav\id10824\BgTZDSJKLks\00001.wav,id10824,True,proper,2,0.5293120469948804,328.8025000001653
voxceleb1\wav\id10824\Ez1o4NcC7pY\00004.wav,id10824,True,proper,2,0.513921334741287,315.94939999922644
voxceleb1\wav\id11083\e216s0XVJIA\00001.wav,id11083,True,proper,2,0.5598954492069463,313.32770000153687
voxceleb1\wav\id10921\B8oFwcURrps\00010.wav,id10921,True,proper,2,0.3888729530084455,282.3772000010649
