wav_path,claimed_id,genuine,codec,bitrate_kbps,distance,latency_ms
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10762,True,aac,64,0.19416803036708496,977.7983000021777
voxceleb1\wav\id10329\EXBuk_FwHu0\00028.wav,id10329,True,aac,64,0.32665680781538453,846.1253999994369
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10530,True,aac,64,0.4406621024138895,800.3995999970357
voxceleb1\wav\id10645\PpufCRHg9os\00007.wav,id11175,False,aac,64,1.0409262403434223,1161.9076000060886
voxceleb1\wav\id10530\CKRWmWrEU00\00007.wav,id10900,False,aac,64,0.9119459211397826,1198.2608000034816
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00006.wav,id10600,False,aac,64,0.9606174201589838,1154.67410000565
voxceleb1\wav\id11045\HewcG4UqpIU\00007.wav,id10745,False,aac,64,0.9463485831460098,2125.9185999952024
voxceleb1\wav\id10946\QgAJv0CXl-4\00006.wav,id10592,False,aac,64,0.9173620665227262,967.0142000031774
voxceleb1\wav\id11175\9jq2l0AMcNA\00011.wav,id10508,False,aac,64,0.7897017055136236,831.0752999968827
voxceleb1\wav\id11112\BtvYf7-8Vr4\00006.wav,id10476,False,aac,64,0.9406164731872976,960.2318000033847
voxceleb1\wav\id10645\PpufCRHg9os\00002.wav,bartek_m,False,aac,64,0.8007608427885102,932.5494000004255
voxceleb1\wav\id11048\O8yIcoe2doA\00005.wav,id11045,False,aac,64,0.7663197266895039,1044.8847000006936
voxceleb1\wav\id11059\89FrzqI2x0A\00009.wav,id10592,False,aac,64,0.90926337819026,896.015799997258
voxceleb1\wav\id10745\A8-uShr2gJc\00001.wav,id10600,False,aac,64,0.9801408209373885,1039.9633000051836
voxceleb1\wav\id11045\2miKTQb6chA\00009.wav,id10912,False,aac,64,0.9228074924407521,2179.7036999996635
voxceleb1\wav\id10921\0Pz31wdsopU\00009.wav,id10400,False,aac,64,0.8375027287748777,1089.9419999987003
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10824,False,aac,64,0.7170159879471331,1240.6116999991355
voxceleb1\wav\id10745\GeM07WoKPRQ\00006.wav,id10762,False,aac,64,0.8574102055133856,1203.5359000001336
voxceleb1\wav\id10824\Ez1o4NcC7pY\00003.wav,id10900,False,aac,64,0.9958997651380267,1008.8818000003812
voxceleb1\wav\id11048\P8-Fq-2Atiw\00004.wav,id10456,False,aac,64,0.9867741715647653,1023.7765999991097
voxceleb1\wav\id10756\3kvWhMqqhhA\00004.wav,id10824,False,aac,64,0.9813267439539901,1462.3187000033795
voxceleb1\wav\id10921\3eOLzFdEjYU\00005.wav,id10329,False,aac,64,0.9557592612093259,990.2127999957884
voxceleb1\wav\id10476\W5nH1YBDHUg\00005.wav,id10736,False,aac,64,0.9315163031451829,1155.829299998004
voxceleb1\wav\id11142\Gicu1gUl6iw\00010.wav,id11073,False,aac,64,0.9457395233445366,953.2938999982434
voxceleb1\wav\id11142\Gicu1gUl6iw\00005.wav,id11009,False,aac,64,0.8573979669340283,1359.95570000523
voxceleb1\wav\id11251\D315UgvvDbc\00001.wav,id10912,False,aac,64,0.9936727727118407,1005.9189000021433
voxceleb1\wav\id10476\W5nH1YBDHUg\00003.wav,id11045,False,aac,64,0.9309675320713114,1005.43729999481
voxceleb1\wav\id10994\5GLhL4Km-_0\00014.wav,id11142,False,aac,64,1.0605738523178154,991.3075000004028
voxceleb1\wav\id11048\O8yIcoe2doA\00006.wav,krzysiek,False,aac,64,1.00307977619417,1167.6252000033855
voxceleb1\wav\id10950\9Mp7dxHrLSo\00001.wav,id10456,False,aac,64,1.0473930192087149,787.4738000027719
voxceleb1\wav\id11083\G2ktKa3zK-g\00002.wav,id10600,False,aac,64,0.9323942597967564,1508.178999996744
voxceleb1\wav\id10802\7LcN6ETgW44\00002.wav,id10875,False,aac,64,0.9435487902580242,1188.3520999981556
voxceleb1\wav\id10400\UkZsd-dpZTg\00004.wav,id10862,False,aac,64,1.0945012956327953,885.3654000049573
voxceleb1\wav\id10456\L6TBYanT-fQ\00002.wav,id10736,False,aac,64,0.913293905689195,1086.5944999968633
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id11045,False,aac,64,0.8792238090576462,723.6644000004162
voxceleb1\wav\id10797\BDhnUQwGYAo\00007.wav,id10802,False,aac,64,0.928278616074062,1203.3535000009579
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,krzysiek,False,aac,64,0.9899972288847845,844.9585999987903
voxceleb1\wav\id10862\2bn9i9re2yI\00015.wav,id10824,False,aac,64,0.8776656636010597,1124.8641999991378
voxceleb1\wav\id10921\3eOLzFdEjYU\00002.wav,id10921,False,aac,64,0.34947089481759275,2748.834400001215
voxceleb1\wav\id10912\3efhGhqizHg\00001.wav,id10600,False,aac,64,0.9340865368610108,991.8242999992799
voxceleb1\wav\id11251\AvV4LWBq00g\00001.wav,id10736,False,aac,64,1.0562481394505339,906.0594000038691
voxceleb1\wav\id10530\CKRWmWrEU00\00008.wav,id10530,False,aac,64,0.32799455332295024,1039.679299996351
voxceleb1\wav\id10950\AN6ap6hG9OI\00002.wav,id10862,False,aac,64,0.9862333496737553,774.5433000018238
voxceleb1\wav\id10786\BP8Lsp8p8iY\00008.wav,id10745,False,aac,64,0.9104613493470599,913.2028999956674
voxceleb1\wav\id11009\SiQyvjzbTp8\00004.wav,id10921,False,aac,64,0.8911463024032745,1269.4556999995257
voxceleb1\wav\id10950\8pDGaKmyWhU\00009.wav,id10921,False,aac,64,0.983724825066233,816.8860000005225
voxceleb1\wav\id10645\a6IDMPJJh8c\00001.wav,id10329,False,aac,64,1.029129773639413,1254.4912000012118
voxceleb1\wav\id10756\3kvWhMqqhhA\00007.wav,id11142,False,aac,64,0.8611534678477294,1455.3766999961226
voxceleb1\wav\id11059\9ow-Q4wUAgc\00002.wav,id11083,False,aac,64,0.9151951883464251,1052.2815000003902
voxceleb1\wav\id10802\7DDauZk6s-M\00002.wav,id10736,False,aac,64,0.9681994701289056,1141.05120000022
voxceleb1\wav\id10600\RkI7NNeesVU\00003.wav,id10824,False,aac,64,0.8967380864325589,1054.1830000001937
voxceleb1\wav\id10797\BDhnUQwGYAo\00005.wav,id10797,False,aac,64,0.45652896317768143,1007.5133999998798
voxceleb1\wav\id10900\Bcm3h0xffs8\00001.wav,bartek_m,False,aac,64,0.8858553621138724,1839.1698999985238
voxceleb1\wav\id10797\BDhnUQwGYAo\00015.wav,id10921,False,aac,64,0.9856329010147028,929.7642999954405
voxceleb1\wav\id10762\3sfzgqqtbKM\00007.wav,id10400,False,aac,64,1.1176067711836701,1150.6565000017872
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10592,False,aac,64,0.9470893582613507,1063.7916999985464
voxceleb1\wav\id10950\8pDGaKmyWhU\00014.wav,bartek_m,False,aac,64,0.8854646085873108,1073.0085999966832
voxceleb1\wav\id10329\EXBuk_FwHu0\00025.wav,id11112,False,aac,64,0.9179113864013759,1235.976699994353
voxceleb1\wav\id10400\UkZsd-dpZTg\00009.wav,id10875,False,aac,64,1.0782905947383994,878.4069999965141
voxceleb1\wav\id10802\FuJgSCtw2VA\00010.wav,id10875,False,aac,64,0.8670259525954495,1055.2893000058248
voxceleb1\wav\id11073\9sGEfsatKi8\00008.wav,id10592,False,aac,64,0.9327488895538618,1230.9716999952798
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11073,False,aac,64,0.2654874723087034,947.7464000010514
voxceleb1\wav\id11251\Drcw9TLFNb0\00002.wav,id10862,False,aac,64,0.9575670876129702,849.8346000051242
voxceleb1\wav\id10736\8hMkhwBzaJY\00012.wav,id10745,False,aac,64,0.8255465443187672,1381.1764000056428
voxceleb1\wav\id10592\8IIwLtU_XrQ\00004.wav,id10400,False,aac,64,0.9475553968973667,1460.923400001775
voxceleb1\wav\id11009\SiQyvjzbTp8\00001.wav,id11251,False,aac,64,0.8710664258394734,1188.992600000347
voxceleb1\wav\id11112\F-f32mt56js\00005.wav,id11073,False,aac,64,0.9296922848776868,1451.712200003385
voxceleb1\wav\id10745\GeM07WoKPRQ\00004.wav,krzysiek,False,aac,64,0.8749428215070599,1054.0402999977232
voxceleb1\wav\id10946\QgAJv0CXl-4\00005.wav,id10875,False,aac,64,0.7968412199157369,830.2796999996644
voxceleb1\wav\id10875\bDzNAlq_PXY\00012.wav,id10476,False,aac,64,0.9727741769080198,1244.9491000006674
voxceleb1\wav\id10762\1ZWoxzrBYH8\00010.wav,id10802,False,aac,64,0.9383951045383565,959.2999999949825
voxceleb1\wav\id10456\M2oGSkEpyEc\00004.wav,id10736,False,aac,64,0.923133249475048,1339.3982999987202
voxceleb1\wav\id10994\5GLhL4Km-_0\00021.wav,id11073,False,aac,64,0.857051892813944,1205.065599999216
voxceleb1\wav\id11009\FUemeogd1lA\00004.wav,id11048,False,aac,64,0.9588867520349342,952.5387000030605
voxceleb1\wav\id10530\B8oeUlhmqFE\00003.wav,id10508,False,aac,64,0.8481107305233104,792.1945999987656
voxceleb1\wav\id10946\QgAJv0CXl-4\00007.wav,id10802,False,aac,64,1.206909141810577,869.3477999986499
voxceleb1\wav\id11142\Gicu1gUl6iw\00012.wav,krzysiek,False,aac,64,1.0563374957336287,968.857100000605
voxceleb1\wav\id10875\bDzNAlq_PXY\00009.wav,krzysiek,False,aac,64,0.7553529170729747,1000.8806999976514
voxceleb1\wav\id10802\FuJgSCtw2VA\00002.wav,id11142,False,aac,64,1.067600770004681,917.1139999962179
voxceleb1\wav\id10900\6ciWZe60ahQ\00007.wav,bartek_t,False,aac,64,1.0286125521584804,1187.111699997331
voxceleb1\wav\id10762\3nd2hWTR0LQ\00001.wav,id11112,False,aac,64,0.8142099737074426,997.7002000014181
voxceleb1\wav\id10946\MSCo-Dauf1M\00001.wav,id11045,False,aac,64,0.9554358172999564,835.7923000003211
voxceleb1\wav\id11059\JWO7SPC-VmU\00002.wav,id11251,False,aac,64,0.920916371557443,997.9101999997511
voxceleb1\wav\id10400\QS6RrYT7KKM\00004.wav,id10921,False,aac,64,0.8052473549761534,1217.6674000002095
voxceleb1\wav\id11045\AvQ8yF93phA\00001.wav,id10745,False,aac,64,0.8936770377422661,1144.0634000027785
voxceleb1\wav\id10786\9w-EimtMXWs\00011.wav,id10645,False,aac,64,0.9136853695916721,1127.7877999964403
voxceleb1\wav\id11059\9ow-Q4wUAgc\00005.wav,id10946,False,aac,64,0.835830959502181,844.2131999981939
voxceleb1\wav\id10736\Wx-dJoKmZQk\00001.wav,bartek_t,False,aac,64,0.9368443731370897,893.6083000007784
voxceleb1\wav\id11059\NbVrCKilytE\00003.wav,id10786,False,aac,64,0.9078441030896697,924.0776000006008
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00003.wav,id10994,False,aac,64,1.0615034677585606,1056.2444000024698
voxceleb1\wav\id11073\9sGEfsatKi8\00009.wav,id11251,False,aac,64,0.8939340623518549,975.1987999989069
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id10645,False,aac,64,0.9667675381259904,1117.2996999957832
voxceleb1\wav\id10329\EXBuk_FwHu0\00015.wav,id10645,False,aac,64,1.0173181447031696,1269.6795000010752
voxceleb1\wav\id10912\67p2Yi5aHUM\00001.wav,id10994,False,aac,64,0.9741341134347254,1105.5335999990348
voxceleb1\wav\id10921\B8oFwcURrps\00006.wav,id10912,False,aac,64,0.9926524810440536,1282.6461000004201
voxceleb1\wav\id10745\9NpQb6wgnNI\00003.wav,id10824,False,aac,64,0.8646515039695828,807.8438000011374
voxceleb1\wav\id11175\9jq2l0AMcNA\00017.wav,id10530,False,aac,64,1.0157149602594984,1004.4559999951161
voxceleb1\wav\id10950\8pDGaKmyWhU\00008.wav,id11073,False,aac,64,0.9774039971362998,947.4167000007583
voxceleb1\wav\id11048\P8-Fq-2Atiw\00003.wav,id10786,False,aac,64,0.973409369853478,1105.1309000031324
voxceleb1\wav\id11059\89FrzqI2x0A\00007.wav,id11059,False,aac,64,0.5266629810986296,803.9405000017723
voxceleb1\wav\id10745\5EPvrY18MoQ\00007.wav,id11142,False,aac,64,0.8433625444006296,1110.1620000044932
voxceleb1\wav\id10645\OY_D-xhu9U8\00007.wav,id10456,False,aac,64,0.967692174244093,1077.7604000031715
voxceleb1\wav\id11045\HewcG4UqpIU\00005.wav,id10508,False,aac,64,0.8148999172896259,2235.502200004703
voxceleb1\wav\id10824\EPj8oj_wjI4\00004.wav,id10824,True,aac,128,0.4132046582018011,1080.8913000000757
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10592,True,aac,128,0.2983154090531529,1314.7528000044986
voxceleb1\wav\id10508\OZxQo0H6O28\00001.wav,id10508,True,aac,128,0.508544384677766,1070.0809999980265
voxceleb1\wav\id10456\UzUsGNJ9cEs\00001.wav,id10456,True,aac,128,0.269893788686806,1060.4294000004302
voxceleb1\wav\id11059\9ow-Q4wUAgc\00005.wav,id11059,True,aac,128,0.46094254057834905,1258.1359000032535
voxceleb1\wav\id10946\MSCo-Dauf1M\00001.wav,id10946,True,aac,128,0.468712055979263,1143.5344999990775
voxceleb1\wav\id11112\F-f32mt56js\00009.wav,id11112,True,aac,128,0.3596703726541508,1064.4714000009117
voxceleb1\wav\id11112\FUiiruCPVTI\00003.wav,id11112,True,aac,128,0.4225935680657654,1234.775400000217
voxceleb1\wav\id10600\ILvCnoHCpMs\00003.wav,id10600,True,aac,128,0.3570556016877454,1040.2277000030153
voxceleb1\wav\id11251\7GtZpUtReJ8\00006.wav,id11251,True,aac,128,0.4635611018143889,1249.2569999958505
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00007.wav,id10875,True,aac,128,0.30807530100678715,1073.3236000014585
voxceleb1\wav\id10921\3eOLzFdEjYU\00005.wav,id10921,True,aac,128,0.29611892030391307,1107.9983999952674
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,id10745,True,aac,128,0.3194501912028752,993.9996000030078
voxceleb1\wav\id11059\9ow-Q4wUAgc\00003.wav,id11059,True,aac,128,0.4559164740066315,881.4372999986517
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id10756,True,aac,128,0.37764778668275234,1886.1336999980267
voxceleb1\wav\id10875\bDzNAlq_PXY\00010.wav,id10875,True,aac,128,0.3490834302140473,1156.9524000005913
voxceleb1\wav\id11048\O8yIcoe2doA\00003.wav,id11048,True,aac,128,0.36989538126148835,1211.614500003634
voxceleb1\wav\id10476\agQ0RfUEo14\00001.wav,id10476,True,aac,128,0.405365916200629,930.4548999934923
voxceleb1\wav\id10950\8pDGaKmyWhU\00011.wav,id10950,True,aac,128,0.45312054297812143,787.2338999950443
voxceleb1\wav\id10600\Pxh-ihSUOTk\00004.wav,id10600,True,aac,128,0.3638437357362092,937.1638000011444
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10736,True,aac,128,0.5249443457679293,816.2367000040831
voxceleb1\wav\id10756\3kvWhMqqhhA\00009.wav,id10756,True,aac,128,0.30256025679264953,1062.7662999977474
voxceleb1\wav\id11083\e216s0XVJIA\00001.wav,id11083,True,aac,128,0.45497365669466017,1227.020899998024
voxceleb1\wav\id10530\CKRWmWrEU00\00005.wav,id10530,True,aac,128,0.31445437362547346,1179.6286000026157
voxceleb1\wav\id10786\BP8Lsp8p8iY\00005.wav,id10786,True,aac,128,0.4371307364446142,1153.5564999940107
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10946,True,aac,128,0.5337914991244146,2146.7400999972597
voxceleb1\wav\id10946\QgAJv0CXl-4\00003.wav,id10946,True,aac,128,0.4942482310139784,1540.2094000019133
voxceleb1\wav\id10862\2bn9i9re2yI\00011.wav,id10862,True,aac,128,0.416803511365048,1203.7157000013394
voxceleb1\wav\id10456\Lrgya-GutUg\00002.wav,id10456,True,aac,128,0.4276342671977068,1050.8053000012296
voxceleb1\wav\id10824\Ez1o4NcC7pY\00003.wav,id10824,True,aac,128,0.33739643338207714,993.0005999995046
voxceleb1\wav\id11142\Gicu1gUl6iw\00015.wav,id11142,True,aac,128,0.32753414694132166,1196.441699998104
voxceleb1\wav\id10900\EWCiDtQ67bQ\00003.wav,id10900,True,aac,128,0.40329818922245575,1161.6525999997975
voxceleb1\wav\id10456\M2oGSkEpyEc\00004.wav,id10456,True,aac,128,0.5293617142343372,1040.2494999943883
voxceleb1\wav\id11112\FUiiruCPVTI\00002.wav,id11112,True,aac,128,0.326342388131893,1091.4283000020077
voxceleb1\wav\id11059\NbVrCKilytE\00004.wav,id11059,True,aac,128,0.43724817618199496,1466.7181999975583
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10762,True,aac,128,0.4404264074961366,1072.6226000042516
voxceleb1\wav\id11009\SiQyvjzbTp8\00002.wav,id11009,True,aac,128,0.414447323733783,1038.5788999992656
voxceleb1\wav\id11112\BtvYf7-8Vr4\00007.wav,id11112,True,aac,128,0.3615164311989021,1265.118800001801
voxceleb1\wav\id10476\HvleHkiBb3s\00003.wav,id10476,True,aac,128,0.3214785521725789,1093.5580999939702
voxceleb1\wav\id11009\IJrEEVoYmWw\00003.wav,id11009,True,aac,128,0.425049126447131,1458.1138999928953
voxceleb1\wav\id11251\K7BJPsQgDP8\00001.wav,id11251,True,aac,128,0.5838144798886125,939.0018000049167
voxceleb1\wav\id10994\5GLhL4Km-_0\00019.wav,id10994,True,aac,128,0.2726491284147634,917.1792999986792
voxceleb1\wav\id10824\FbKRFA9Efgc\00003.wav,id10824,True,aac,128,0.35834766061397205,1239.0222000030917
voxceleb1\wav\id10921\B8oFwcURrps\00009.wav,id10921,True,aac,128,0.27590541069838714,1180.766900004528
voxceleb1\wav\id11045\2miKTQb6chA\00012.wav,id11045,True,aac,128,0.24216527769955298,1215.3878000026452
voxceleb1\wav\id11059\JWO7SPC-VmU\00002.wav,id11059,True,aac,128,0.42872321999369756,975.5007999992813
voxceleb1\wav\id10456\Lrgya-GutUg\00003.wav,id10456,True,aac,128,0.43178091807469055,1227.2226000059163
voxceleb1\wav\id10530\B8oeUlhmqFE\00001.wav,id10530,True,aac,128,0.4066941004385273,1414.8027999981423
voxceleb1\wav\id10600\Pxh-ihSUOTk\00002.wav,id10600,True,aac,128,0.34531086011449175,1395.380000001751
voxceleb1\wav\id10786\BP8Lsp8p8iY\00004.wav,id10786,True,aac,128,0.3866089431649641,1047.1790000010515
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,id10862,True,aac,128,0.27297975246430783,1015.8021000024746
voxceleb1\wav\id10456\M2oGSkEpyEc\00002.wav,id10456,True,aac,128,0.4725930974911854,821.5286999984528
voxceleb1\wav\id10456\Lrgya-GutUg\00009.wav,id10456,True,aac,128,0.35650223749272436,874.0420999965863
voxceleb1\wav\id10912\2yUgv3B_YcI\00010.wav,id10912,True,aac,128,0.29336472763107746,846.0130000021309
voxceleb1\wav\id11142\Gicu1gUl6iw\00007.wav,id11142,True,aac,128,0.3472922270498898,1109.6021000048495
voxceleb1\wav\id10756\3kvWhMqqhhA\00003.wav,id10756,True,aac,128,0.3505367417133888,1952.3923000015202
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10802,True,aac,128,0.4441105799032773,1266.985800000839
voxceleb1\wav\id10762\1ZWoxzrBYH8\00010.wav,id10762,True,aac,128,0.2278487896581407,1061.559199995827
voxceleb1\wav\id11142\Gicu1gUl6iw\00010.wav,id11142,True,aac,128,0.35627228878396167,1195.835899998201
voxceleb1\wav\id10756\2eMX5X0WzkM\00001.wav,id10756,True,aac,128,0.3853097444493321,1200.979000001098
voxceleb1\wav\id10745\GeM07WoKPRQ\00007.wav,id10745,True,aac,128,0.2498188974064428,1206.3025000024936
voxceleb1\wav\id10946\QgAJv0CXl-4\00007.wav,id10946,True,aac,128,0.47309335290644505,995.7187999971211
voxceleb1\wav\id10797\BDhnUQwGYAo\00011.wav,id10797,True,aac,128,0.533107933442426,964.1755999982706
voxceleb1\wav\id11045\HewcG4UqpIU\00009.wav,id11045,True,aac,128,0.3107813898679411,982.9456000006758
voxceleb1\wav\id11059\9ow-Q4wUAgc\00002.wav,id11059,True,aac,128,0.36412811791112965,877.1790000027977
voxceleb1\wav\id10600\ILvCnoHCpMs\00006.wav,id10600,True,aac,128,0.4056889704921526,1322.4932000011904
voxceleb1\wav\id10802\FuJgSCtw2VA\00009.wav,id10802,True,aac,128,0.42266951017818777,1170.9072000012384
voxceleb1\wav\id11175\ixpTkk5wuWY\00002.wav,id11175,True,aac,128,0.40083709665833034,1182.927900001232
voxceleb1\wav\id10530\B8oeUlhmqFE\00007.wav,id10530,True,aac,128,0.48629059191687707,1167.8237000014633
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id11048,True,aac,128,0.31314764552757013,1419.1187000033096
voxceleb1\wav\id10645\OY_D-xhu9U8\00004.wav,id10645,True,aac,128,0.32894974283904366,1025.3419000000576
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,True,aac,128,0.38212557889712406,854.5711999977357
voxceleb1\wav\id10786\9w-EimtMXWs\00008.wav,id10786,True,aac,128,0.19917699312476456,1128.9398000008077
voxceleb1\wav\id10950\8pDGaKmyWhU\00008.wav,id10950,True,aac,128,0.4140928707840794,1171.111600000586
voxceleb1\wav\id10756\3kvWhMqqhhA\00008.wav,id10756,True,aac,128,0.3165698345789977,1252.5454999995418
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10824,True,aac,128,0.3158556032954394,1450.5325999998604
voxceleb1\wav\id10645\PpufCRHg9os\00005.wav,id10645,True,aac,128,0.43077230463902016,1306.0769000003347
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id10762,True,aac,128,0.41282060180660674,1286.4779000010458
voxceleb1\wav\id10762\3nd2hWTR0LQ\00002.wav,id10762,True,aac,128,0.3830094163356095,1880.7682000042405
voxceleb1\wav\id10745\GeM07WoKPRQ\00006.wav,id10745,True,aac,128,0.26905988916497847,1222.4924999973155
voxceleb1\wav\id10797\PAWMq0oYIxI\00001.wav,id10797,True,aac,128,0.42740850963901156,1135.153999995964
voxceleb1\wav\id10862\2bn9i9re2yI\00025.wav,id10862,True,aac,128,0.38707210673475,1268.1382000009762
voxceleb1\wav\id10736\FiuNwOmESq8\00002.wav,id10736,True,aac,128,0.46973110576322497,1066.7987999986508
voxceleb1\wav\id10921\B8oFwcURrps\00006.wav,id10921,True,aac,128,0.29068470649765366,1453.7074999971082
voxceleb1\wav\id10508\OZxQo0H6O28\00008.wav,id10508,True,aac,128,0.48848754096942404,839.6424000020488
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10736,True,aac,128,0.500255048107027,836.0116999974707
voxceleb1\wav\id10824\BgTZDSJKLks\00002.wav,id10824,True,aac,128,0.4409209709382238,1086.4795000015874
voxceleb1\wav\id11175\9jq2l0AMcNA\00015.wav,id11175,True,aac,128,0.3609681193359062,1082.245999998122
voxceleb1\wav\id10802\IURLbUMafXs\00002.wav,id10802,True,aac,128,0.32382734312947425,1165.5396999994991
voxceleb1\wav\id10400\QS6RrYT7KKM\00002.wav,id10400,True,aac,128,0.3278845100145006,1359.2525999993086
voxceleb1\wav\id10862\2bn9i9re2yI\00016.wav,id10862,True,aac,128,0.311673087554757,1415.587499999674
voxceleb1\wav\id10946\NdrTWoGwC7k\00004.wav,id10946,True,aac,128,0.47715365529279885,840.9639000019524
voxceleb1\wav\id10756\3kvWhMqqhhA\00006.wav,id10756,True,aac,128,0.33523391981088135,890.7351000016206
voxceleb1\wav\id11083\e216s0XVJIA\00003.wav,id11083,True,aac,128,0.4192102009976231,898.4492999952636
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10736,True,aac,128,0.3543501455744693,992.752099999052
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,id10912,True,aac,128,0.3047766542088207,858.417700001155
voxceleb1\wav\id10476\agQ0RfUEo14\00007.wav,id10476,True,aac,128,0.3551032981874218,1884.9762000027113
voxceleb1\wav\id11175\9jq2l0AMcNA\00013.wav,id11175,True,aac,128,0.37582242627211127,1511.1994999970193
voxceleb1\wav\id10946\NdrTWoGwC7k\00003.wav,id10946,True,aac,128,0.3620968877941769,1157.7010999972117
voxceleb1\wav\id10862\2bn9i9re2yI\00013.wav,id10862,True,aac,128,0.3497967710053941,1015.849999996135
voxceleb1\wav\id11083\G2ktKa3zK-g\00002.wav,id10600,False,aac,128,0.9322302594082227,1501.294699999562
voxceleb1\wav\id10824\Ez1o4NcC7pY\00001.wav,id10797,False,aac,128,1.026236400635681,1837.7943999948911
voxceleb1\wav\id11009\SiQyvjzbTp8\00007.wav,id10802,False,aac,128,1.027170511301289,1493.739400000777
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10921,False,aac,128,1.040410951408475,800.392400000419
voxceleb1\wav\id10797\HlvtkeRBKv0\00002.wav,id10600,False,aac,128,0.9567649191235745,1031.9794000024558
voxceleb1\wav\id11045\2miKTQb6chA\00011.wav,id11045,False,aac,128,0.26265439310487315,938.0918000024394
voxceleb1\wav\id11009\SiQyvjzbTp8\00005.wav,id11175,False,aac,128,0.9364398797072229,1309.4620999981998
voxceleb1\wav\id10400\UkZsd-dpZTg\00007.wav,id10756,False,aac,128,0.9835610354245865,1096.579400000337
voxceleb1\wav\id10862\2bn9i9re2yI\00025.wav,id10329,False,aac,128,0.8838121108894821,1436.8821000025491
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id11059,False,aac,128,0.7168686516047074,1531.5417000019806
voxceleb1\wav\id10921\B8oFwcURrps\00006.wav,id10912,False,aac,128,1.0040276839439346,1379.4651999996859
voxceleb1\wav\id10400\UkZsd-dpZTg\00008.wav,id10946,False,aac,128,0.913412261186146,1246.822399996745
voxceleb1\wav\id10824\BgTZDSJKLks\00001.wav,bartek_m,False,aac,128,1.0311756148428202,1054.9448000019765
voxceleb1\wav\id11009\IJrEEVoYmWw\00002.wav,id11048,False,aac,128,0.9658374591563352,1636.5611000001081
voxceleb1\wav\id10736\GCRKRbZwk6E\00001.wav,id11112,False,aac,128,0.8841929587673025,1236.0169000021415
voxceleb1\wav\id11083\HZE1wgLEXBw\00001.wav,id11059,False,aac,128,0.966613741641321,1047.964099998353
voxceleb1\wav\id10862\2bn9i9re2yI\00013.wav,krzysiek,False,aac,128,1.0154395591337657,841.3837000043713
voxceleb1\wav\id10786\BP8Lsp8p8iY\00002.wav,id10786,False,aac,128,0.3945817330201674,1149.6283000014955
voxceleb1\wav\id10900\6ciWZe60ahQ\00007.wav,bartek_t,False,aac,128,1.0344294488065242,954.8103999986779
voxceleb1\wav\id10824\Ez1o4NcC7pY\00005.wav,id10786,False,aac,128,0.9140041098431474,1118.3735000013257
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id11251,False,aac,128,0.9676083091480572,1124.5698999991873
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10862,False,aac,128,0.9297254621701261,1100.4284000009648
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id11045,False,aac,128,0.880529314222457,1161.5279999969061
voxceleb1\wav\id11009\SiQyvjzbTp8\00003.wav,id10921,False,aac,128,0.8990168180907488,1323.3219000030658
voxceleb1\wav\id11251\D315UgvvDbc\00001.wav,id10912,False,aac,128,0.9800547975852576,1084.1709000014816
voxceleb1\wav\id10736\QU2_gJwqlrk\00001.wav,id10912,False,aac,128,0.8801011290831029,1007.0091000015964
voxceleb1\wav\id11251\7GtZpUtReJ8\00005.wav,id11251,False,aac,128,0.41768149475099403,1035.3567999991355
voxceleb1\wav\id10921\3eOLzFdEjYU\00004.wav,bartek_t,False,aac,128,1.018287544761202,1917.2639999960666
