wav_path,claimed_id,genuine,scale_factor,distance,latency_ms
voxceleb1\wav\id10912\3efhGhqizHg\00004.wav,id10912,True,0.04,0.3894575605176437,308.6903000003076
voxceleb1\wav\id11045\HewcG4UqpIU\00001.wav,id11045,True,25.0,0.27026585643576595,329.7300999984145
voxceleb1\wav\id10530\B8oeUlhmqFE\00004.wav,id10530,True,0.04,0.28301954574775356,295.11920000004466
voxceleb1\wav\id10400\UkZsd-dpZTg\00006.wav,id10400,True,25.0,0.5728967706841497,296.2547999995877
voxceleb1\wav\id10530\B8oeUlhmqFE\00003.wav,id10530,True,1.0,0.34453874063104795,284.5145000010234
voxceleb1\wav\id10797\BDhnUQwGYAo\00011.wav,id10797,True,0.04,0.5391225518872795,278.22249999917403
voxceleb1\wav\id10476\O_k91Sbd0vw\00003.wav,id10476,True,1.0,0.3551773181815553,274.5018000005075
voxceleb1\wav\id10994\5GLhL4Km-_0\00021.wav,id10994,True,0.04,0.3008853936747755,303.4131000003981
voxceleb1\wav\id10824\EPj8oj_wjI4\00004.wav,id10824,True,0.04,0.4024645071297729,326.97900000130176
voxceleb1\wav\id10824\FbKRFA9Efgc\00003.wav,id10824,True,25.0,0.35462753166790106,297.2250000002532
voxceleb1\wav\id11059\NbVrCKilytE\00001.wav,id11059,True,25.0,0.5299456026334948,278.3326999997371
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10508,True,25.0,0.6820507247138017,280.5537000003824
voxceleb1\wav\id10600\I2RI1fFmtT4\00002.wav,id10600,True,25.0,0.5556643984733032,291.96610000144574
voxceleb1\wav\id10400\UkZsd-dpZTg\00002.wav,id10400,True,1.0,0.43082819839485087,310.7248999986041
voxceleb1\wav\id11175\9jq2l0AMcNA\00011.wav,id11175,True,25.0,0.5579973663825863,422.1303000012995
voxceleb1\wav\id10736\QU2_gJwqlrk\00001.wav,id10736,True,25.0,0.515045822893655,342.9156999991392
voxceleb1\wav\id10862\2bn9i9re2yI\00020.wav,id10862,True,0.04,0.3047857483681162,359.5614999994723
voxceleb1\wav\id11009\FUemeogd1lA\00001.wav,id11009,True,1.0,0.3107347004161064,347.7340000008553
voxceleb1\wav\id11251\Drcw9TLFNb0\00002.wav,id11251,True,1.0,0.3350177878052941,304.0963000003103
voxceleb1\wav\id10875\bDzNAlq_PXY\00007.wav,id10875,True,0.04,0.3741925267467524,284.5497999987856
voxceleb1\wav\id10946\QgAJv0CXl-4\00003.wav,id10946,True,0.04,0.5002032725251467,272.6794999998674
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id11073,True,25.0,0.355972853983038,282.89200000108394
voxceleb1\wav\id10756\3kvWhMqqhhA\00001.wav,id10756,True,1.0,0.4586066110592282,296.41910000100324
voxceleb1\wav\id10875\bDzNAlq_PXY\00015.wav,id10875,True,25.0,0.4877496135692697,297.83409999981814
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,True,0.04,0.37182977067617895,335.1884000003338
voxceleb1\wav\id10530\7Qk9YtRpUe0\00003.wav,id10530,True,25.0,0.40242607697751365,293.43380000136676
voxceleb1\wav\id11083\e216s0XVJIA\00001.wav,id11083,True,1.0,0.4663355971401296,287.54859999935434
voxceleb1\wav\id11073\M44AVe_BcGE\00001.wav,id11073,True,25.0,0.580747319592841,273.92220000001544
voxceleb1\wav\id10921\B8oFwcURrps\00002.wav,id10921,True,1.0,0.30497454399660173,276.50720000019646
voxceleb1\wav\id11142\2n8y1cwQoyo\00006.wav,id11142,True,25.0,0.5704436675190242,269.9715000017022
voxceleb1\wav\id11009\FUemeogd1lA\00003.wav,id11009,True,25.0,0.435890571161633,289.3375000003289
voxceleb1\wav\id10400\UkZsd-dpZTg\00009.wav,id10400,True,1.0,0.3521977836508542,286.2304000009317
voxceleb1\wav\id10456\Lrgya-GutUg\00003.wav,id10456,True,1.0,0.43581023887887194,296.5766999986954
voxceleb1\wav\id10600\ILvCnoHCpMs\00002.wav,id10600,True,1.0,0.3797256988068476,284.2272000016237
voxceleb1\wav\id10530\CKRWmWrEU00\00010.wav,id10530,True,25.0,0.3875949545121745,264.30099999925005
voxceleb1\wav\id11059\89FrzqI2x0A\00006.wav,id11059,True,25.0,0.5270518819937309,257.4359000009281
voxceleb1\wav\id10950\9PdJXCWsX1w\00001.wav,id10950,True,25.0,0.3638003976540547,296.5469999999186
voxceleb1\wav\id10900\6ciWZe60ahQ\00007.wav,id10900,True,0.04,0.2795251327477982,309.16029999934835
voxceleb1\wav\id11083\G2ktKa3zK-g\00001.wav,id11083,True,25.0,0.528194017364841,296.3741999992635
voxceleb1\wav\id10786\BP8Lsp8p8iY\00004.wav,id10786,True,1.0,0.38494919601482314,300.1497000004747
voxceleb1\wav\id10875\bDzNAlq_PXY\00013.wav,id10875,True,1.0,0.24285407810395454,302.5953999986086
voxceleb1\wav\id11251\7GtZpUtReJ8\00003.wav,id11251,True,1.0,0.46749307920022587,284.8479000003863
voxceleb1\wav\id10912\2yUgv3B_YcI\00013.wav,id10912,True,25.0,0.5908823125479203,273.7795000011829
voxceleb1\wav\id11073\9sGEfsatKi8\00009.wav,id11073,True,1.0,0.4135461366067149,282.14759999900707
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id10756,True,1.0,0.36985750798610384,288.95399999964866
voxceleb1\wav\id10600\ILvCnoHCpMs\00003.wav,id10600,True,0.04,0.3635319974805319,294.2652999990969
voxceleb1\wav\id10476\agQ0RfUEo14\00006.wav,id10476,True,0.04,0.4242875233387148,349.44849999919825
voxceleb1\wav\id11175\9jq2l0AMcNA\00017.wav,id11175,True,1.0,0.42270878721708827,309.86879999909434
voxceleb1\wav\id11175\ixpTkk5wuWY\00001.wav,id11175,True,0.04,0.520741064896828,287.556900000709
voxceleb1\wav\id11142\Gicu1gUl6iw\00016.wav,id11142,True,0.04,0.38419456554077236,306.05610000020533
voxceleb1\wav\id10994\5GLhL4Km-_0\00017.wav,id10994,True,1.0,0.33106888607238594,317.6031000002695
voxceleb1\wav\id10786\9w-EimtMXWs\00011.wav,id10786,True,25.0,0.40621339846988314,298.452000000907
voxceleb1\wav\id10645\OY_D-xhu9U8\00007.wav,id10645,True,25.0,0.5707432643312479,278.1537999999273
voxceleb1\wav\id10786\CWtlsidCW0w\00005.wav,id10786,True,1.0,0.2906176478269269,347.38669999933336
voxceleb1\wav\id10592\N6Xz7-IZvVo\00002.wav,id10592,True,25.0,0.3708745745251846,301.8766000004689
voxceleb1\wav\id11112\BtvYf7-8Vr4\00005.wav,id11112,True,0.04,0.4188710767617937,276.5216000007058
voxceleb1\wav\id10508\OZxQo0H6O28\00004.wav,id10508,True,1.0,0.4874272141828343,292.0966999990924
voxceleb1\wav\id10400\UkZsd-dpZTg\00005.wav,id10400,True,25.0,0.7128521203660165,305.6887000002462
voxceleb1\wav\id10946\NdrTWoGwC7k\00005.wav,id10946,True,25.0,0.6702458653898107,320.2832999995735
voxceleb1\wav\id10802\FuJgSCtw2VA\00010.wav,id10802,True,0.04,0.3843608694444196,306.1713000006421
voxceleb1\wav\id10456\L6TBYanT-fQ\00002.wav,id10456,True,1.0,0.4863004657949367,303.49179999939224
voxceleb1\wav\id10508\OZxQo0H6O28\00011.wav,id10508,True,1.0,0.5113046224920603,301.15979999936826
voxceleb1\wav\id10600\I2RI1fFmtT4\00001.wav,id10600,True,0.04,0.36010187315054587,289.05290000147943
voxceleb1\wav\id10756\3kvWhMqqhhA\00003.wav,id10756,True,1.0,0.36765297257764695,270.59619999999995
voxceleb1\wav\id10797\BDhnUQwGYAo\00015.wav,id10797,True,1.0,0.411422382997529,270.87679999931424
voxceleb1\wav\id10456\Lrgya-GutUg\00007.wav,id10456,True,0.04,0.37557569865876994,274.3161999987933
voxceleb1\wav\id10329\EXBuk_FwHu0\00017.wav,id10329,True,0.04,0.3510830993733387,273.3879000006709
voxceleb1\wav\id10797\BDhnUQwGYAo\00003.wav,id10797,True,25.0,0.4458805858222332,298.18619999969087
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,id10912,True,1.0,0.3076528781306537,357.78230000141775
voxceleb1\wav\id10400\QS6RrYT7KKM\00004.wav,id10400,True,0.04,0.384140051646676,464.77950000007695
voxceleb1\wav\id10802\7LcN6ETgW44\00001.wav,id10802,True,25.0,0.581963250790209,340.9494999996241
voxceleb1\wav\id10530\B8oeUlhmqFE\00007.wav,id10530,True,1.0,0.48009624240095383,305.1574000000983
voxceleb1\wav\id10802\FuJgSCtw2VA\00003.wav,id10802,True,25.0,0.5737436755279927,289.3629999998666
voxceleb1\wav\id11073\X2JQAUc-vnc\00001.wav,id11073,True,0.04,0.40048956541111536,293.08489999857557
voxceleb1\wav\id10921\B8oFwcURrps\00007.wav,id10921,True,1.0,0.28078209028606704,307.80379999850993
voxceleb1\wav\id10802\Alru9YC7xLc\00002.wav,id10802,True,25.0,0.4599467040237071,334.62970000073256
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10946,True,0.04,0.5132706967145543,293.9626000006683
voxceleb1\wav\id10950\ABumGmJrM4U\00001.wav,id10950,True,0.04,0.5785240022896097,366.6747999996005
voxceleb1\wav\id10786\9w-EimtMXWs\00009.wav,id10786,True,0.04,0.19616396822448134,358.927200000835
voxceleb1\wav\id10786\9w-EimtMXWs\00008.wav,id10786,True,0.04,0.1930725882103438,334.8353000001225
voxceleb1\wav\id10950\8pDGaKmyWhU\00013.wav,id10950,True,0.04,0.6120041943339195,335.1380000003701
voxceleb1\wav\id11142\Gicu1gUl6iw\00015.wav,id11142,True,0.04,0.35846351054669434,332.4697999996715
voxceleb1\wav\id10645\PpufCRHg9os\00006.wav,id10645,True,0.04,0.23735261775737215,322.49899999987974
voxceleb1\wav\id10736\FiuNwOmESq8\00001.wav,id10736,True,25.0,0.7524834946759189,283.2187000003614
voxceleb1\wav\id10762\3sfzgqqtbKM\00001.wav,id10762,True,1.0,0.3863409277216072,291.59030000118946
voxceleb1\wav\id10600\Pxh-ihSUOTk\00001.wav,id10600,True,1.0,0.3625649264176741,289.9003000002267
voxceleb1\wav\id10946\CSMzcozTg08\00006.wav,id10946,True,25.0,0.582141979343711,286.5116999983002
voxceleb1\wav\id10875\bDzNAlq_PXY\00003.wav,id10875,True,0.04,0.2545351163966617,290.78130000016245
voxceleb1\wav\id10802\7DDauZk6s-M\00001.wav,id10802,True,1.0,0.40479352815577474,274.7479999998177
voxceleb1\wav\id10456\UzUsGNJ9cEs\00001.wav,id10456,True,0.04,0.2912859243816156,278.04099999957543
voxceleb1\wav\id10824\Ez1o4NcC7pY\00003.wav,id10824,True,1.0,0.33821991964617304,269.7566000006191
voxceleb1\wav\id10456\Lrgya-GutUg\00004.wav,id10456,True,0.04,0.45060184616789356,264.4855999988067
voxceleb1\wav\id10645\PpufCRHg9os\00002.wav,id10645,True,25.0,0.38756749259252565,285.62629999942146
voxceleb1\wav\id10946\QgAJv0CXl-4\00002.wav,id10946,True,0.04,0.507514436763605,287.4428999984957
voxceleb1\wav\id11073\X2JQAUc-vnc\00003.wav,id11073,True,1.0,0.33786327545784367,277.559599999222
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10946,True,0.04,0.5017754225204971,290.78320000007807
voxceleb1\wav\id10797\BDhnUQwGYAo\00016.wav,id10797,True,1.0,0.39537753334902515,272.1421999995073
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id10762,True,0.04,0.33743108033938085,278.7902000000031
voxceleb1\wav\id10476\W5nH1YBDHUg\00005.wav,id10476,True,1.0,0.3816319137916824,262.2609000009106
voxceleb1\wav\id11048\P8-Fq-2Atiw\00007.wav,id11048,True,1.0,0.3753549004353055,275.7920000003651
voxceleb1\wav\id10824\EPj8oj_wjI4\00001.wav,id10824,True,1.0,0.352442143967982,296.8569999993633
voxceleb1\wav\id10900\Bcm3h0xffs8\00001.wav,id10900,True,0.04,0.3806496453503597,434.34479999996256
voxceleb1\wav\id11048\O8yIcoe2doA\00009.wav,id11048,True,1.0,0.29128433721726166,430.7898999995814
voxceleb1\wav\id10824\Ez1o4NcC7pY\00007.wav,id10824,True,0.04,0.4716009459366667,334.61289999831934
voxceleb1\wav\id11175\9jq2l0AMcNA\00013.wav,id11175,True,25.0,0.6460708575181074,351.0941000004095
voxceleb1\wav\id10912\2yUgv3B_YcI\00016.wav,id10912,True,25.0,0.5712446123615923,361.5823999989516
voxceleb1\wav\id10786\BP8Lsp8p8iY\00007.wav,id10786,True,1.0,0.373569468785102,353.7501999999222
voxceleb1\wav\id10600\RkI7NNeesVU\00002.wav,id10600,True,0.04,0.4319196803889397,336.91799999905925
voxceleb1\wav\id11112\BtvYf7-8Vr4\00003.wav,id11112,True,1.0,0.4318558288557245,395.3087999998388
voxceleb1\wav\id10530\7Qk9YtRpUe0\00004.wav,id10530,True,0.04,0.264832357201505,297.1968999991077
voxceleb1\wav\id11009\SiQyvjzbTp8\00002.wav,id11009,True,0.04,0.43289740383200515,353.8256000010733
voxceleb1\wav\id10592\K0YrTxZ9a4o\00004.wav,id10592,True,25.0,0.4768132419948514,321.4953999995487
voxceleb1\wav\id11142\Gicu1gUl6iw\00003.wav,id11142,True,0.04,0.41860876204431663,332.7614999998332
voxceleb1\wav\id11142\Gicu1gUl6iw\00005.wav,id11142,True,0.04,0.43584036141247773,294.2694000012125
voxceleb1\wav\id10900\Bcm3h0xffs8\00007.wav,id10900,True,1.0,0.3271065569690855,288.46359999988636
voxceleb1\wav\id10900\Bcm3h0xffs8\00002.wav,id10900,True,1.0,0.33919205714612566,308.4145999982866
voxceleb1\wav\id10994\5GLhL4Km-_0\00008.wav,id10994,True,0.04,0.32729076164326065,314.5804000014323
voxceleb1\wav\id10900\Bcm3h0xffs8\00004.wav,id10900,True,25.0,0.4996332429532152,362.0132999985799
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10736,True,1.0,0.5275150752635638,333.90270000018063
voxceleb1\wav\id10950\8pDGaKmyWhU\00007.wav,id10950,True,1.0,0.4691219719127053,329.62530000077095
voxceleb1\wav\id10900\92CmdoV27Es\00003.wav,id10900,True,25.0,0.5068784389232032,391.5734000001976
voxceleb1\wav\id11048\P8-Fq-2Atiw\00009.wav,id11048,True,1.0,0.4412762708648422,434.5711999994819
voxceleb1\wav\id11251\Dfid1LOxOT8\00001.wav,id11251,True,0.04,0.3578248437484006,484.85429999891494
voxceleb1\wav\id10862\2bn9i9re2yI\00009.wav,id10862,True,0.04,0.2800254781520849,380.2923999992345
voxceleb1\wav\id10862\2bn9i9re2yI\00022.wav,id10862,True,0.04,0.30322221745310685,346.9305999988137
voxceleb1\wav\id10946\QgAJv0CXl-4\00005.wav,id10946,True,1.0,0.5317057343781069,336.5634999991016
voxceleb1\wav\id10600\Pxh-ihSUOTk\00004.wav,id10600,True,1.0,0.35622681213469165,340.1019999982964
voxceleb1\wav\id11009\77WS8eN5h3s\00010.wav,id11009,True,1.0,0.3162182090636171,328.974099998959
voxceleb1\wav\id11251\7GtZpUtReJ8\00005.wav,id11251,True,1.0,0.4210477456952141,327.6045000002341
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,id10862,True,0.04,0.27044189765554305,337.7200000013545
voxceleb1\wav\id10476\W5nH1YBDHUg\00006.wav,id10476,True,25.0,0.48431956749257477,360.77060000025085
voxceleb1\wav\id11045\2miKTQb6chA\00009.wav,id11045,True,0.04,0.22120457344914146,321.68499999897904
voxceleb1\wav\id10736\Wx-dJoKmZQk\00002.wav,id10736,True,1.0,0.5155668280919283,328.3516999999847
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id10600,True,0.04,0.39820717996920796,328.275300000314
voxceleb1\wav\id11112\F-f32mt56js\00004.wav,id11112,True,25.0,0.3082854562204733,348.41489999962505
voxceleb1\wav\id10994\5GLhL4Km-_0\00018.wav,id10994,True,0.04,0.30727938297254986,339.14460000050894
voxceleb1\wav\id10921\3eOLzFdEjYU\00004.wav,id10921,True,25.0,0.2963869145078726,300.88400000022375
voxceleb1\wav\id11045\2miKTQb6chA\00010.wav,id11045,True,1.0,0.35893819675997696,354.80590000042866
voxceleb1\wav\id11112\FUiiruCPVTI\00003.wav,id11112,True,0.04,0.43644849588842494,326.74889999907464
voxceleb1\wav\id10592\8IIwLtU_XrQ\00001.wav,id10592,True,0.04,0.3378387300911996,361.95170000064536
voxceleb1\wav\id10530\CKRWmWrEU00\00007.wav,id10530,True,0.04,0.4813933013690783,335.04069999980857
voxceleb1\wav\id10508\OZxQo0H6O28\00007.wav,id10508,True,0.04,0.5161396502147877,325.5716999992728
voxceleb1\wav\id10329\EXBuk_FwHu0\00023.wav,id10329,True,1.0,0.2905104460791106,356.7968000006658
voxceleb1\wav\id11059\89FrzqI2x0A\00009.wav,id11059,True,25.0,0.646776852672182,339.26310000060766
voxceleb1\wav\id10802\IURLbUMafXs\00001.wav,id10802,True,25.0,0.33727440424655586,304.3412000006356
voxceleb1\wav\id10645\OY_D-xhu9U8\00001.wav,id10645,True,0.04,0.39807463407828947,315.96039999931236
voxceleb1\wav\id10762\3nd2hWTR0LQ\00001.wav,id10762,True,1.0,0.4444049622879468,307.72020000040357
voxceleb1\wav\id11112\BtvYf7-8Vr4\00006.wav,id11112,True,25.0,0.40925241395579004,295.0537000015174
voxceleb1\wav\id10592\8IIwLtU_XrQ\00005.wav,id10592,True,25.0,0.4191202123853053,275.9575000000041
voxceleb1\wav\id10994\5GLhL4Km-_0\00020.wav,id10994,True,25.0,0.7400439319580858,293.9364000012574
voxceleb1\wav\id10592\N6Xz7-IZvVo\00001.wav,id10592,True,25.0,0.4618363836562115,302.58519999915734
voxceleb1\wav\id11059\89FrzqI2x0A\00007.wav,id11059,True,25.0,0.5974550721240195,290.38949999994657
voxceleb1\wav\id10786\BP8Lsp8p8iY\00009.wav,id10786,True,25.0,0.5499638877722182,299.9531000004936
voxceleb1\wav\id10745\9NpQb6wgnNI\00003.wav,id10745,True,1.0,0.34761727294484457,296.9737000003079
voxceleb1\wav\id11009\IJrEEVoYmWw\00002.wav,id11009,True,0.04,0.28585280276971203,314.4841000012093
voxceleb1\wav\id10875\bDzNAlq_PXY\00006.wav,id10875,True,25.0,0.4474984968538478,388.14260000071954
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10736,True,1.0,0.47176342834880125,368.43559999942954
voxceleb1\wav\id10921\3eOLzFdEjYU\00002.wav,id10921,True,1.0,0.33467777660810416,315.49449999874923
voxceleb1\wav\id10950\8pDGaKmyWhU\00014.wav,id10950,True,0.04,0.5410959449863584,340.29959999861603
voxceleb1\wav\id10329\EXBuk_FwHu0\00010.wav,id10329,True,0.04,0.37115945045220144,371.7570999997406
voxceleb1\wav\id10824\Ez1o4NcC7pY\00002.wav,id10824,True,25.0,0.498038672532364,400.297899999714
voxceleb1\wav\id10762\3sfzgqqtbKM\00009.wav,id10762,True,0.04,0.3451546311957635,362.37400000027264
voxceleb1\wav\id10824\BgTZDSJKLks\00003.wav,id10824,True,0.04,0.3707534270389522,393.75509999990754
voxceleb1\wav\id10508\OZxQo0H6O28\00002.wav,id10508,True,1.0,0.504896462560364,368.8830000010057
voxceleb1\wav\id11059\89FrzqI2x0A\00008.wav,id11059,True,1.0,0.315949529880753,358.9280000014696
voxceleb1\wav\id10912\2yUgv3B_YcI\00019.wav,id10912,True,1.0,0.25355385870758373,342.069199999969
voxceleb1\wav\id11009\FUemeogd1lA\00006.wav,id11009,True,25.0,0.49354493353947204,334.9443999995856
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10530,True,25.0,0.4687152227836434,321.3496000007581
voxceleb1\wav\id10862\2bn9i9re2yI\00010.wav,id10862,True,0.04,0.32428094234165805,319.34670000009646
voxceleb1\wav\id11251\AvV4LWBq00g\00002.wav,id11251,True,0.04,0.4745716554667877,356.59060000034515
voxceleb1\wav\id10862\2bn9i9re2yI\00025.wav,id10862,True,25.0,0.3943140428824634,357.82859999926586
voxceleb1\wav\id10508\OZxQo0H6O28\00005.wav,id10508,True,25.0,0.498868728896426,410.83849999995437
voxceleb1\wav\id11142\Gicu1gUl6iw\00007.wav,id11142,True,1.0,0.35172807749316737,395.4594000006182
voxceleb1\wav\id10946\MfNAynX19H8\00001.wav,id10946,True,25.0,0.6366350444391844,364.6414000013465
voxceleb1\wav\id11073\YGaZty9KOGk\00001.wav,id11073,True,25.0,0.7541999183515711,371.692400000029
voxceleb1\wav\id11045\HewcG4UqpIU\00002.wav,id11045,True,0.04,0.2638966453080813,317.14560000000347
voxceleb1\wav\id10645\a6IDMPJJh8c\00002.wav,id10645,True,0.04,0.4909171669211214,320.43110000086017
voxceleb1\wav\id10456\L6TBYanT-fQ\00003.wav,id10456,True,1.0,0.3894229458108108,430.2834999998595
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11073,True,25.0,0.2540657338263136,544.1184999999678
voxceleb1\wav\id10400\QS6RrYT7KKM\00003.wav,id10400,True,0.04,0.431553855939631,559.8944000012125
voxceleb1\wav\id11083\G2ktKa3zK-g\00002.wav,id11083,True,25.0,0.5012446935721053,490.9585999994306
voxceleb1\wav\id11073\9sGEfsatKi8\00010.wav,id11073,True,25.0,0.3707877893879554,488.3545000011509
voxceleb1\wav\id10756\3kvWhMqqhhA\00013.wav,id10756,True,1.0,0.3382503849513737,383.7741000006645
voxceleb1\wav\id10400\T2huaLHjXY0\00001.wav,id10400,True,25.0,0.5987753880556492,388.906300000599
voxceleb1\wav\id10762\3sfzgqqtbKM\00007.wav,id10762,True,1.0,0.32384974040604175,360.01799999939976
voxceleb1\wav\id11083\e216s0XVJIA\00004.wav,id11083,True,0.04,0.3911620478640918,319.65149999996356
voxceleb1\wav\id10824\Ez1o4NcC7pY\00001.wav,id10824,True,0.04,0.34382558534904784,301.87280000063765
voxceleb1\wav\id10946\CSMzcozTg08\00007.wav,id10946,True,0.04,0.3166362503634762,328.5654000010254
voxceleb1\wav\id11083\WQrVyLYxYKE\00004.wav,id11083,True,0.04,0.4390682488385905,320.09689999904367
voxceleb1\wav\id10508\8t97-YsuqpM\00011.wav,id10508,True,1.0,0.2622120145109158,324.0069000003132
voxceleb1\wav\id10946\NdrTWoGwC7k\00002.wav,id10946,True,1.0,0.47861858633424215,367.7523000005749
voxceleb1\wav\id11009\IJrEEVoYmWw\00004.wav,id11009,True,0.04,0.35985543390713093,325.12560000031954
voxceleb1\wav\id10912\2yUgv3B_YcI\00021.wav,id10912,True,0.04,0.3151813644240439,315.3081000000384
voxceleb1\wav\id10802\FuJgSCtw2VA\00005.wav,id10802,True,0.04,0.39902016148278063,304.71770000076503
voxceleb1\wav\id10592\K0YrTxZ9a4o\00002.wav,id10592,True,1.0,0.41130326076498125,307.5401000005513
voxceleb1\wav\id11083\WQrVyLYxYKE\00001.wav,id11083,True,0.04,0.42424301152960286,308.13969999871915
voxceleb1\wav\id10476\HvleHkiBb3s\00004.wav,id10476,True,1.0,0.36316290035398313,305.47049999950104
voxceleb1\wav\id10476\agQ0RfUEo14\00002.wav,id10476,True,25.0,0.5190228773743786,323.35710000006657
voxceleb1\wav\id10786\BP8Lsp8p8iY\00008.wav,id10786,True,0.04,0.4195394110895886,340.58030000051076
voxceleb1\wav\id11175\9jq2l0AMcNA\00010.wav,id11175,True,1.0,0.3382326414486525,362.2715000001335
voxceleb1\wav\id10756\3kvWhMqqhhA\00009.wav,id10756,True,1.0,0.3133562993916309,378.85190000088187
voxceleb1\wav\id10921\B8oFwcURrps\00008.wav,id10921,True,1.0,0.336279214605646,320.6773999991128
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id11175,True,25.0,0.5881675086010836,350.15869999915594
voxceleb1\wav\id11142\2n8y1cwQoyo\00003.wav,id11142,True,0.04,0.4827454834724866,339.29279999938444
voxceleb1\wav\id11251\Dfid1LOxOT8\00004.wav,id11251,True,1.0,0.34333864062589114,355.5904000004375
voxceleb1\wav\id10756\3xOseyV7srA\00001.wav,id10756,True,0.04,0.35703073911949157,361.7832999989332
voxceleb1\wav\id10797\BDhnUQwGYAo\00017.wav,id10797,True,1.0,0.4731251024404406,345.90160000152537
voxceleb1\wav\id10756\3kvWhMqqhhA\00016.wav,id10756,True,0.04,0.3837231933822073,349.1078999995807
voxceleb1\wav\id10400\UkZsd-dpZTg\00004.wav,id10400,True,25.0,0.6453201840253469,328.0192000001989
voxceleb1\wav\id10797\HlvtkeRBKv0\00002.wav,id10797,True,1.0,0.4074838758560313,319.88430000092194
voxceleb1\wav\id10994\5GLhL4Km-_0\00005.wav,id10994,True,1.0,0.25268368387192675,428.2918000008067
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00005.wav,id11083,True,25.0,0.686363575719072,350.94220000064524
voxceleb1\wav\id11251\Tmh87G_cDZo\00003.wav,id11251,True,0.04,0.44916125629350645,367.2922000005201
voxceleb1\wav\id10912\67p2Yi5aHUM\00001.wav,id10912,True,1.0,0.36496284882452057,329.2758999996295
voxceleb1\wav\id10645\FvwFfMvvIQ0\00001.wav,id10645,True,25.0,0.4440389331582232,326.3551000000007
voxceleb1\wav\id11059\9ow-Q4wUAgc\00001.wav,id11059,True,1.0,0.31094640939878726,340.35190000031434
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10508,True,1.0,0.31543179135839783,331.9824999998673
voxceleb1\wav\id11175\ceU3Lw9-d9M\00004.wav,id11175,True,1.0,0.4093497807134644,352.91289999986475
voxceleb1\wav\id10745\GeM07WoKPRQ\00004.wav,id10745,True,0.04,0.2890779364788518,379.5691000013903
voxceleb1\wav\id11112\BtvYf7-8Vr4\00007.wav,id11112,True,25.0,0.34212455345614734,449.90150000012363
voxceleb1\wav\id11073\9sGEfsatKi8\00003.wav,id11073,True,25.0,0.39378355415029653,432.84180000046035
voxceleb1\wav\id10921\B8oFwcURrps\00012.wav,id10921,True,25.0,0.5173147522008493,391.40210000005027
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10802,True,25.0,0.5300271320369352,384.2844000009791
voxceleb1\wav\id10946\QgAJv0CXl-4\00001.wav,id10946,True,1.0,0.45200882334507075,321.63479999871925
voxceleb1\wav\id10950\8pDGaKmyWhU\00002.wav,id10950,True,0.04,0.49244659119685175,333.8863000008132
voxceleb1\wav\id10456\M2oGSkEpyEc\00001.wav,id10600,False,25.0,0.9474884081185181,325.0117000006867
voxceleb1\wav\id10592\8IIwLtU_XrQ\00004.wav,id10400,False,0.04,0.9497977908347746,318.31599999895843
voxceleb1\wav\id10329\EXBuk_FwHu0\00009.wav,id10862,False,25.0,0.8648400707819623,335.2524000001722
voxceleb1\wav\id10745\9NpQb6wgnNI\00004.wav,id10802,False,25.0,0.9683899169974811,307.3549999990064
voxceleb1\wav\id11073\X2JQAUc-vnc\00003.wav,id10797,False,1.0,0.966883237084035,309.57409999973606
voxceleb1\wav\id11251\Drcw9TLFNb0\00003.wav,id10645,False,1.0,0.8702160587737306,310.34340000041993
voxceleb1\wav\id10508\OZxQo0H6O28\00008.wav,id10592,False,1.0,0.9032484157301587,306.3283000010415
voxceleb1\wav\id10645\PpufCRHg9os\00004.wav,id11251,False,0.04,0.8159080674617843,313.81140000121377
voxceleb1\wav\id10875\bDzNAlq_PXY\00007.wav,id10530,False,1.0,0.724342906788964,350.30840000035823
voxceleb1\wav\id10862\2bn9i9re2yI\00013.wav,krzysiek,False,1.0,1.0109845450294705,309.6884999995382
voxceleb1\wav\id10824\Ez1o4NcC7pY\00004.wav,id11048,False,25.0,0.9014219240329369,317.01740000062273
voxceleb1\wav\id10400\T2huaLHjXY0\00002.wav,id10456,False,25.0,0.9206655926180229,321.91380000040226
voxceleb1\wav\id10797\BDhnUQwGYAo\00003.wav,id10400,False,1.0,0.9014907290838383,365.6221999990521
