wav_path,claimed_id,genuine,snr_db,distance,latency_ms
voxceleb1\wav\id10600\RkI7NNeesVU\00002.wav,id10600,True,20,0.45622495442066113,317.396500000541
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,id10797,True,20,0.5059193436051838,304.57900000146765
voxceleb1\wav\id11142\Gicu1gUl6iw\00013.wav,id11142,True,20,0.4295646299483399,287.58859999834385
voxceleb1\wav\id10946\CSMzcozTg08\00006.wav,id10946,True,20,0.3608902111399297,287.54659999867727
voxceleb1\wav\id11112\FUiiruCPVTI\00001.wav,id11112,True,20,0.44336659863385197,287.4874999997701
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id11045,True,20,0.36918244153398816,298.46030000044266
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10645,True,20,0.3151629546603557,308.6211000008916
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10875,True,20,0.3304012979789155,323.0812000001606
voxceleb1\wav\id11073\X2JQAUc-vnc\00005.wav,id11073,True,20,0.3059688740988379,317.2354999987874
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10736,True,20,0.5561213784987933,334.2301000011503
voxceleb1\wav\id10762\3nd2hWTR0LQ\00001.wav,id10762,True,20,0.5257842771042556,372.3219000003155
voxceleb1\wav\id11112\FUiiruCPVTI\00002.wav,id11112,True,20,0.35445732014270703,418.778299999758
voxceleb1\wav\id11045\HewcG4UqpIU\00001.wav,id11045,True,20,0.30357660384450014,319.7938000012073
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id11175,True,20,0.4653570187311349,322.7059000000736
voxceleb1\wav\id11083\e216s0XVJIA\00004.wav,id11083,True,20,0.40259958766789805,307.6381999999285
voxceleb1\wav\id10875\bDzNAlq_PXY\00004.wav,id10875,True,20,0.33724280636515824,303.0782999994699
voxceleb1\wav\id11175\ixpTkk5wuWY\00001.wav,id11175,True,20,0.6339821326844078,289.4111999994493
voxceleb1\wav\id10824\FbKRFA9Efgc\00003.wav,id10824,True,20,0.4774759714110952,290.9689999996772
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10786,True,20,0.3058683979693514,282.86839999964286
voxceleb1\wav\id10921\0Pz31wdsopU\00009.wav,id10921,True,20,0.2812079799774436,284.8706000004313
voxceleb1\wav\id11045\HewcG4UqpIU\00003.wav,id11045,True,20,0.3130075151092955,303.53419999846665
voxceleb1\wav\id10645\OY_D-xhu9U8\00007.wav,id10645,True,20,0.525645170299663,304.3517000005522
voxceleb1\wav\id10946\MfNAynX19H8\00001.wav,id10946,True,20,0.4711463827125484,268.8780999997107
voxceleb1\wav\id10329\EXBuk_FwHu0\00010.wav,id10329,True,20,0.3674914451102528,266.0699999996723
voxceleb1\wav\id10745\9NpQb6wgnNI\00002.wav,id10745,True,20,0.45645564870565647,252.53579999844078
voxceleb1\wav\id10994\5GLhL4Km-_0\00014.wav,id10994,True,20,0.4195816600520367,297.80879999998433
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10824,True,20,0.41110056839815723,290.4333000005863
voxceleb1\wav\id10912\3efhGhqizHg\00001.wav,id10912,True,20,0.32431174630669324,282.9239000002417
voxceleb1\wav\id10912\2yUgv3B_YcI\00012.wav,id10912,True,20,0.31560267593130553,262.15879999836034
voxceleb1\wav\id11009\77WS8eN5h3s\00009.wav,id11009,True,20,0.31437637443957134,266.04669999869657
voxceleb1\wav\id10530\CKRWmWrEU00\00002.wav,id10530,True,20,0.5710342942906945,269.5571000003838
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00005.wav,id10875,True,20,0.3446484471538248,267.92030000069644
voxceleb1\wav\id10824\BgTZDSJKLks\00002.wav,id10824,True,20,0.5220639303744801,277.5731000001542
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10736,True,20,0.37725940980897943,295.07809999995516
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10508,True,20,0.6293107546609839,305.8005000002595
voxceleb1\wav\id10592\N6Xz7-IZvVo\00001.wav,id10592,True,20,0.6052016173734623,305.98880000070494
voxceleb1\wav\id10736\QhWw4AxHRrQ\00002.wav,id10736,True,20,0.46220429043289735,310.79830000089714
voxceleb1\wav\id10456\M2oGSkEpyEc\00004.wav,id10456,True,20,0.5034771345220147,271.2855000008858
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,id10745,True,20,0.3360371101173779,276.8799000004947
voxceleb1\wav\id10900\Bcm3h0xffs8\00007.wav,id10900,True,20,0.4790919055592847,272.87389999946754
voxceleb1\wav\id11142\Gicu1gUl6iw\00002.wav,id11142,True,20,0.28013163640132754,265.55890000054205
voxceleb1\wav\id11045\HewcG4UqpIU\00006.wav,id11045,True,20,0.3565625118846404,269.77720000104455
voxceleb1\wav\id10400\UkZsd-dpZTg\00009.wav,id10400,True,20,0.42822845631688977,262.29550000061863
voxceleb1\wav\id10900\92CmdoV27Es\00001.wav,id10900,True,20,0.5392030214218834,257.7854999999545
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10592,True,20,0.3128661733403353,267.0211999993626
voxceleb1\wav\id11048\P8-Fq-2Atiw\00012.wav,id11048,True,20,0.4531284015775672,258.00580000031914
voxceleb1\wav\id11083\WQrVyLYxYKE\00005.wav,id11083,True,20,0.38398965843880795,276.8066999997245
voxceleb1\wav\id11059\P_Z5IEJRk4Y\00001.wav,id11059,True,20,0.4266246327481381,259.4334000004892
voxceleb1\wav\id10756\3kvWhMqqhhA\00011.wav,id10756,True,20,0.3881603205357145,267.89300000018557
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id11112,True,20,0.44520570481882216,282.6480999992782
voxceleb1\wav\id10736\YA6ZeBUaNKM\00001.wav,id10736,True,20,0.5365886272736242,272.6756000010937
voxceleb1\wav\id11112\BtvYf7-8Vr4\00005.wav,id11112,True,20,0.448070653036714,305.7183000000805
voxceleb1\wav\id10912\3efhGhqizHg\00004.wav,id10912,True,20,0.3842053516460243,273.34159999918484
voxceleb1\wav\id10329\EXBuk_FwHu0\00024.wav,id10329,True,20,0.4070826073395546,248.93729999894276
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10946,True,20,0.44149730077604776,281.26700000029814
voxceleb1\wav\id10912\2yUgv3B_YcI\00009.wav,id10912,True,20,0.21740660864403116,295.92779999984486
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10862,True,20,0.44695893313916435,295.14559999915946
voxceleb1\wav\id10508\OZxQo0H6O28\00001.wav,id10508,True,20,0.63348609155395,299.31090000172844
voxceleb1\wav\id10802\FuJgSCtw2VA\00004.wav,id10802,True,20,0.42164087236695225,290.0454999999056
voxceleb1\wav\id11083\WQrVyLYxYKE\00004.wav,id11083,True,20,0.42088880544175544,296.6594999998051
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,id10912,True,20,0.33941703137297874,267.4040000001696
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id10762,True,20,0.48292308169211107,279.4766000006348
voxceleb1\wav\id11112\F-f32mt56js\00004.wav,id11112,True,20,0.3207460001714241,268.91600000089966
voxceleb1\wav\id10645\OY_D-xhu9U8\00004.wav,id10645,True,20,0.34011693263076404,271.6424000009283
voxceleb1\wav\id10530\CKRWmWrEU00\00004.wav,id10530,True,20,0.570159474755722,291.3410000001022
voxceleb1\wav\id11251\7GtZpUtReJ8\00003.wav,id11251,True,20,0.4643750402974135,304.4995000000199
voxceleb1\wav\id10645\OY_D-xhu9U8\00005.wav,id10645,True,20,0.4910781084960043,309.2823999995744
voxceleb1\wav\id11083\WQrVyLYxYKE\00001.wav,id11083,True,20,0.4506495994165146,283.58789999947476
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id10456,True,20,0.29248317779918276,270.88460000049963
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10756,True,20,0.40158722053529394,251.69219999952475
voxceleb1\wav\id11059\89FrzqI2x0A\00008.wav,id11059,True,20,0.3417533999082065,270.8671000000322
voxceleb1\wav\id10994\5GLhL4Km-_0\00006.wav,id10994,True,20,0.4610963608522711,258.4253999993962
voxceleb1\wav\id10950\ABumGmJrM4U\00002.wav,id10950,True,20,0.5288521523949108,254.72590000026685
voxceleb1\wav\id10592\8IIwLtU_XrQ\00004.wav,id10592,True,20,0.49996761284124014,292.66869999992196
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id10476,True,20,0.30825631468251,282.4134000002232
voxceleb1\wav\id10946\NdrTWoGwC7k\00005.wav,id10946,True,20,0.47595022676436594,292.4911999998585
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id11073,True,20,0.2524630716694799,323.28339999912714
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10762,True,20,0.43742644252876617,277.0130999997491
voxceleb1\wav\id11142\Gicu1gUl6iw\00008.wav,id11142,True,20,0.40545533494332087,322.9146000012406
voxceleb1\wav\id10912\2yUgv3B_YcI\00010.wav,id10912,True,20,0.3476397326940448,310.84310000005644
voxceleb1\wav\id10786\CWtlsidCW0w\00004.wav,id10786,True,20,0.303769280937497,296.3686000002781
voxceleb1\wav\id10456\Lrgya-GutUg\00005.wav,id10456,True,20,0.36160092820054535,291.31860000052257
voxceleb1\wav\id11142\Gicu1gUl6iw\00007.wav,id11142,True,20,0.3456203911179465,283.43930000119144
voxceleb1\wav\id10508\OZxQo0H6O28\00010.wav,id10508,True,20,0.6820690523244082,269.4984999998269
voxceleb1\wav\id11073\YGaZty9KOGk\00001.wav,id11073,True,20,0.47473882703865666,256.9744000011269
voxceleb1\wav\id11009\SiQyvjzbTp8\00005.wav,id11009,True,20,0.47345622720419644,272.8673000001436
voxceleb1\wav\id10786\9w-EimtMXWs\00009.wav,id10786,True,20,0.19342498243953576,297.3258000001806
voxceleb1\wav\id10802\FuJgSCtw2VA\00009.wav,id10802,True,20,0.5009676437502364,285.25579999950423
voxceleb1\wav\id11175\9jq2l0AMcNA\00009.wav,id11175,True,20,0.4161655157781997,270.2606000002561
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id11175,True,20,0.3739018184475683,259.96440000017174
voxceleb1\wav\id10921\3eOLzFdEjYU\00003.wav,id10921,True,20,0.3342956404199794,268.6828999994759
voxceleb1\wav\id10946\MSCo-Dauf1M\00001.wav,id10946,True,20,0.4525901180146692,256.7527000010159
voxceleb1\wav\id10824\EPj8oj_wjI4\00002.wav,id10824,True,20,0.4009178991997264,285.37260000121023
voxceleb1\wav\id11048\P8-Fq-2Atiw\00003.wav,id11048,True,20,0.44993027210821457,307.547299998987
voxceleb1\wav\id11059\NbVrCKilytE\00003.wav,id11059,True,20,0.39971291297056466,259.76169999921694
voxceleb1\wav\id10824\Ez1o4NcC7pY\00002.wav,id10824,True,20,0.48134946789538624,261.96750000053726
voxceleb1\wav\id10900\6ciWZe60ahQ\00008.wav,id10900,True,20,0.30764036550821605,259.8882999991474
voxceleb1\wav\id10745\GeM07WoKPRQ\00004.wav,id10745,True,20,0.35241674746481055,265.85200000045006
voxceleb1\wav\id10950\8pDGaKmyWhU\00013.wav,id10950,True,20,0.621857364655543,258.1836999997904
voxceleb1\wav\id10530\B8oeUlhmqFE\00004.wav,id10530,True,20,0.3859481395697347,257.5842999995075
voxceleb1\wav\id11175\9jq2l0AMcNA\00019.wav,id11175,True,20,0.37487627282865377,272.56089999900723
voxceleb1\wav\id10921\B8oFwcURrps\00005.wav,id10921,True,20,0.37121358057493314,293.96619999897666
voxceleb1\wav\id10600\RkI7NNeesVU\00003.wav,id10600,True,20,0.38293146641294906,302.5733000013133
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id11175,True,20,0.42583779914857034,293.0716000009852
voxceleb1\wav\id10802\FuJgSCtw2VA\00008.wav,id10802,True,20,0.47889647762144316,314.2872000007628
voxceleb1\wav\id11251\9h3PzQ9kL4w\00001.wav,id11251,True,20,0.5770230349124357,299.1268999994645
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id11048,True,20,0.36579570657959604,293.4925999998086
voxceleb1\wav\id10400\UkZsd-dpZTg\00002.wav,id10400,True,20,0.4835851206009171,267.8352000002633
voxceleb1\wav\id10900\6ciWZe60ahQ\00010.wav,id10900,True,20,0.34670885286760544,285.9457999984443
voxceleb1\wav\id10530\B8oeUlhmqFE\00006.wav,id10530,True,20,0.4141198504144652,300.87169999933394
voxceleb1\wav\id10950\8pDGaKmyWhU\00011.wav,id10950,True,20,0.4538153857477468,323.80319999901985
voxceleb1\wav\id10797\BDhnUQwGYAo\00009.wav,id10797,True,20,0.4968236259826294,309.1937000008329
voxceleb1\wav\id11059\89FrzqI2x0A\00005.wav,id11059,True,20,0.39808699195362973,281.1833000014303
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10946,True,20,0.5901211675918545,282.96899999986636
voxceleb1\wav\id10762\3sfzgqqtbKM\00001.wav,id10762,True,20,0.390528476823367,287.9129999982979
voxceleb1\wav\id10736\Wx-dJoKmZQk\00001.wav,id10736,True,20,0.4913052756759936,257.2182000003522
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,True,20,0.42453231276123626,261.31229999919015
voxceleb1\wav\id10994\5GLhL4Km-_0\00020.wav,id10994,True,20,0.5456211177705013,275.7688000001508
voxceleb1\wav\id10900\EWCiDtQ67bQ\00001.wav,id10900,True,20,0.3915140131752898,263.3181000001059
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10824,True,20,0.4593884757825648,269.06549999876006
voxceleb1\wav\id10756\3kvWhMqqhhA\00001.wav,id10756,True,20,0.4741311639356912,254.54159999935655
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10736,True,20,0.49341080366862267,259.49690000015835
voxceleb1\wav\id11073\X2JQAUc-vnc\00003.wav,id11073,True,20,0.32476758528007577,262.2424000001047
voxceleb1\wav\id11142\2n8y1cwQoyo\00004.wav,id11142,True,20,0.48563942719759956,271.63279999876977
voxceleb1\wav\id11083\G2ktKa3zK-g\00003.wav,id11083,True,20,0.3583895143950755,290.76960000020335
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10762,True,20,0.270892543303343,299.5301999999356
voxceleb1\wav\id10400\UkZsd-dpZTg\00006.wav,id10400,True,20,0.3866351909693869,297.36620000039693
voxceleb1\wav\id11059\9ow-Q4wUAgc\00001.wav,id11059,True,20,0.49483701165732474,303.991999999198
voxceleb1\wav\id10400\QS6RrYT7KKM\00006.wav,id10400,True,20,0.4252328651822659,276.29159999924013
voxceleb1\wav\id10476\agQ0RfUEo14\00008.wav,id10476,True,20,0.521650210379081,267.0534000008047
voxceleb1\wav\id10802\7LcN6ETgW44\00001.wav,id10802,True,20,0.4512784375448976,259.5436999999947
voxceleb1\wav\id11112\BtvYf7-8Vr4\00004.wav,id11112,True,20,0.4288255501971673,268.509700001232
voxceleb1\wav\id11009\SiQyvjzbTp8\00003.wav,id11009,True,20,0.32077935060506213,259.56629999927827
voxceleb1\wav\id10508\8t97-YsuqpM\00009.wav,id10508,True,20,0.39849384672896593,258.23010000021895
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id11048,True,20,0.4586028053442738,250.90819999968517
voxceleb1\wav\id11073\X2JQAUc-vnc\00004.wav,id11073,True,20,0.33708070626203723,257.3936999997386
voxceleb1\wav\id10645\OY_D-xhu9U8\00001.wav,id10645,True,20,0.4103159889645194,263.10929999999644
voxceleb1\wav\id11083\WQrVyLYxYKE\00006.wav,id11083,True,20,0.5019510222959704,273.5444000009011
voxceleb1\wav\id10921\B8oFwcURrps\00008.wav,id10921,True,20,0.3183712454342902,257.28239999989455
voxceleb1\wav\id10994\8s305d0nSog\00001.wav,id10994,True,20,0.3670061790030227,272.273700000369
voxceleb1\wav\id11048\O8yIcoe2doA\00006.wav,id11048,True,20,0.47324904222639397,270.47489999858954
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10824,True,20,0.4553990116949138,254.01339999916672
voxceleb1\wav\id10400\UkZsd-dpZTg\00004.wav,id10400,True,20,0.33133166599715047,324.92869999987306
voxceleb1\wav\id10950\AN6ap6hG9OI\00001.wav,id10950,True,20,0.4329401166232467,286.5278000008402
voxceleb1\wav\id10456\L6TBYanT-fQ\00002.wav,id10456,True,20,0.5159137254024972,301.7497999990155
voxceleb1\wav\id10994\5GLhL4Km-_0\00013.wav,id10994,True,20,0.4012504443608641,293.50460000023304
voxceleb1\wav\id10824\Ez1o4NcC7pY\00006.wav,id10824,True,20,0.5214162287777367,315.0874999992084
voxceleb1\wav\id10745\GeM07WoKPRQ\00002.wav,id10745,True,20,0.35310233772956234,343.82409999852825
voxceleb1\wav\id10329\EXBuk_FwHu0\00019.wav,id10329,True,20,0.3536707452737301,293.628000001263
voxceleb1\wav\id10476\O_k91Sbd0vw\00003.wav,id10476,True,20,0.38857339614259534,302.98300000140443
voxceleb1\wav\id11073\M44AVe_BcGE\00002.wav,id11073,True,20,0.49914506160806604,303.00589999933436
voxceleb1\wav\id11059\9ow-Q4wUAgc\00004.wav,id11059,True,20,0.4040621031778341,293.6487999995734
voxceleb1\wav\id11083\eDauJA9iVes\00001.wav,id11083,True,20,0.5060571499237968,327.3107999993954
voxceleb1\wav\id10875\bDzNAlq_PXY\00009.wav,id10875,True,20,0.38544064297285874,263.4545999990223
voxceleb1\wav\id10756\3kvWhMqqhhA\00008.wav,id10756,True,20,0.3452111906989852,269.01139999972656
voxceleb1\wav\id10946\QgAJv0CXl-4\00004.wav,id10946,True,20,0.42183788007571477,274.0968999987672
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10824,True,20,0.43261957130656625,265.71420000072976
voxceleb1\wav\id10946\QgAJv0CXl-4\00005.wav,id10946,True,20,0.4978890817265641,262.6061999999365
voxceleb1\wav\id10862\2bn9i9re2yI\00021.wav,id10862,True,20,0.27868167876887173,253.36419999985083
voxceleb1\wav\id10946\QgAJv0CXl-4\00002.wav,id10946,True,20,0.5375689822989114,270.415500001036
voxceleb1\wav\id10786\BP8Lsp8p8iY\00007.wav,id10786,True,20,0.34694006653608744,260.45689999955357
voxceleb1\wav\id11048\P8-Fq-2Atiw\00009.wav,id11048,True,20,0.4462057890378117,263.2427999997162
voxceleb1\wav\id10600\Pxh-ihSUOTk\00002.wav,id10600,True,20,0.3225946694371127,263.19369999873743
voxceleb1\wav\id11142\2n8y1cwQoyo\00005.wav,id11142,True,20,0.4218660726676279,263.23260000026494
voxceleb1\wav\id11045\HewcG4UqpIU\00007.wav,id11045,True,20,0.36089619745194657,268.0490999991889
voxceleb1\wav\id11045\5AQnA6DzZ80\00002.wav,id11045,True,20,0.428800270025519,255.61049999851093
voxceleb1\wav\id10912\2yUgv3B_YcI\00017.wav,id10912,True,20,0.30017598472049334,282.6805999993667
voxceleb1\wav\id11059\NbVrCKilytE\00001.wav,id11059,True,20,0.31091092912982976,300.4334999986895
voxceleb1\wav\id10476\O_k91Sbd0vw\00002.wav,id10476,True,20,0.37349935928891065,292.9994000005536
voxceleb1\wav\id11059\NvZ7wAj3STs\00001.wav,id11059,True,20,0.36027047012374225,315.6796999992366
voxceleb1\wav\id10476\agQ0RfUEo14\00006.wav,id10476,True,20,0.48897484572409766,317.94020000052114
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00002.wav,id11083,True,20,0.41016988422924927,310.2257999998983
voxceleb1\wav\id10786\BP8Lsp8p8iY\00008.wav,id10786,True,20,0.43749602891611594,312.18799999987823
voxceleb1\wav\id10762\1ZWoxzrBYH8\00011.wav,id10762,True,20,0.3746383690428158,294.6962000005442
voxceleb1\wav\id10797\BDhnUQwGYAo\00003.wav,id10797,True,20,0.54367844823351,282.9842000010103
voxceleb1\wav\id11251\Tmh87G_cDZo\00002.wav,id11251,True,20,0.48364915154067734,280.43759999854956
voxceleb1\wav\id10875\bDzNAlq_PXY\00015.wav,id10875,True,20,0.3290178080894939,286.1451999997371
voxceleb1\wav\id11251\Drcw9TLFNb0\00002.wav,id11251,True,20,0.4099244525836323,282.2983000005479
voxceleb1\wav\id10950\8pDGaKmyWhU\00001.wav,id10950,True,20,0.517694014213305,295.1440000015282
voxceleb1\wav\id10862\2bn9i9re2yI\00016.wav,id10862,True,20,0.34461243989270485,282.21169999960694
voxceleb1\wav\id10600\ILvCnoHCpMs\00002.wav,id10600,True,20,0.38042254907666984,283.1208000006882
voxceleb1\wav\id10600\Pxh-ihSUOTk\00001.wav,id10600,True,20,0.40025324245331406,255.96349999977974
voxceleb1\wav\id10756\2eMX5X0WzkM\00001.wav,id10756,True,20,0.39355032539513346,269.51369999915187
voxceleb1\wav\id10994\5GLhL4Km-_0\00017.wav,id10994,True,20,0.41283316533085224,277.498999999807
voxceleb1\wav\id10912\2yUgv3B_YcI\00020.wav,id10912,True,20,0.3459005738754295,292.7331000009872
voxceleb1\wav\id10645\OY_D-xhu9U8\00002.wav,id10645,True,20,0.4056576725698857,275.81819999977597
voxceleb1\wav\id10736\Wx-dJoKmZQk\00005.wav,id10736,True,20,0.4028275668488661,262.42439999987255
voxceleb1\wav\id10476\agQ0RfUEo14\00005.wav,id10476,True,20,0.39719884739874334,252.86849999974947
voxceleb1\wav\id10592\8IIwLtU_XrQ\00001.wav,id10592,True,20,0.38597561023879046,258.0965999986802
voxceleb1\wav\id11175\9jq2l0AMcNA\00011.wav,id11175,True,20,0.42532383289810893,251.73940000058792
voxceleb1\wav\id10645\PpufCRHg9os\00005.wav,id10645,True,20,0.3902302904054361,267.46559999992314
voxceleb1\wav\id11059\9ow-Q4wUAgc\00002.wav,id11059,True,20,0.38667917740814406,269.25630000005185
voxceleb1\wav\id10329\EXBuk_FwHu0\00022.wav,id10329,True,20,0.3402730445847849,301.2708999995084
voxceleb1\wav\id10329\EXBuk_FwHu0\00014.wav,id10329,True,20,0.30491204072120603,313.5517999999138
voxceleb1\wav\id11251\AvV4LWBq00g\00002.wav,id11251,True,20,0.5105769406335157,298.7080999992031
voxceleb1\wav\id10762\3nd2hWTR0LQ\00005.wav,id10762,True,20,0.5227264933695104,287.4503000002733
voxceleb1\wav\id10645\PpufCRHg9os\00001.wav,id10645,True,20,0.3859156676352806,279.8331000012695
voxceleb1\wav\id11048\O8yIcoe2doA\00008.wav,id11048,True,20,0.35933600199307736,264.3904999986262
voxceleb1\wav\id10862\2bn9i9re2yI\00015.wav,id10862,True,20,0.2909335053340807,257.41129999914847
voxceleb1\wav\id10862\2bn9i9re2yI\00011.wav,id10862,True,20,0.4518890880131866,272.49680000022636
voxceleb1\wav\id10476\W5nH1YBDHUg\00005.wav,id10476,True,20,0.4927303583297822,263.31630000095174
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10508,True,20,0.33645849468488176,261.86580000103277
voxceleb1\wav\id10329\EXBuk_FwHu0\00023.wav,id10329,True,20,0.30352201070380236,261.7676999998366
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00003.wav,id10875,True,20,0.32919384851071964,267.8445000001375
voxceleb1\wav\id11112\FUiiruCPVTI\00004.wav,id11112,True,20,0.3782875505826324,290.0880999986839
voxceleb1\wav\id11045\2miKTQb6chA\00012.wav,id11045,True,20,0.29283720523934464,285.04330000032496
voxceleb1\wav\id10530\7Qk9YtRpUe0\00004.wav,id10530,True,20,0.25434500644477254,278.5322999989148
voxceleb1\wav\id11073\9sGEfsatKi8\00006.wav,id10476,False,20,0.8794104379659694,296.01309999998193
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10600,False,20,1.0207826670276428,274.36649999981455
voxceleb1\wav\id11048\P8-Fq-2Atiw\00012.wav,id11112,False,20,0.9724551993317853,295.0318999992305
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id11073,False,20,1.0333328630419494,290.37070000049425
voxceleb1\wav\id11073\X2JQAUc-vnc\00001.wav,id10824,False,20,0.7273665236676415,296.2685999991663
voxceleb1\wav\id10400\QS6RrYT7KKM\00007.wav,id10645,False,20,1.0205500906993505,293.91149999901245
voxceleb1\wav\id10736\QhWw4AxHRrQ\00002.wav,id11048,False,20,0.9566842409473246,304.06789999869943
voxceleb1\wav\id10600\ILvCnoHCpMs\00004.wav,id10862,False,20,0.9864462085160184,302.2542999988218
voxceleb1\wav\id10456\L6TBYanT-fQ\00003.wav,id10802,False,20,0.950601524434089,310.60429999888584
voxceleb1\wav\id11142\Gicu1gUl6iw\00003.wav,id11251,False,20,0.8942902219074249,297.1202999997331
voxceleb1\wav\id10530\B8oeUlhmqFE\00006.wav,id11175,False,20,0.9784069232580707,290.6693000004452
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10592,False,20,0.900674125561523,291.68529999878956
voxceleb1\wav\id10824\EPj8oj_wjI4\00004.wav,id11048,False,20,0.8922151966944923,279.9756000003981
voxceleb1\wav\id10797\BDhnUQwGYAo\00003.wav,id10400,False,20,0.8839130371691449,263.56029999988095
voxceleb1\wav\id10912\3efhGhqizHg\00003.wav,id11048,False,20,0.8505874793263978,267.92009999917354
voxceleb1\wav\id10600\I2RI1fFmtT4\00002.wav,id11009,False,20,1.0516364440170922,261.60800000070594
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id11112,False,20,0.9258882689955582,264.22810000076424
voxceleb1\wav\id10456\Lrgya-GutUg\00005.wav,id10950,False,20,0.9348303779517791,270.27190000080736
voxceleb1\wav\id10456\M2oGSkEpyEc\00004.wav,id10736,False,20,0.9435285466511377,272.6999999995314
voxceleb1\wav\id10912\3efhGhqizHg\00001.wav,id10600,False,20,0.9637367309387553,258.7366000007023
voxceleb1\wav\id11009\IJrEEVoYmWw\00002.wav,id11048,False,20,0.9485967231554537,261.8701000010333
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,bartek_t,False,20,0.9779491740929213,270.8089000007021
voxceleb1\wav\id10946\MSCo-Dauf1M\00003.wav,id10508,False,20,0.9686332615854177,266.8776999998954
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10802,False,20,0.9777671661163393,266.8101999988721
voxceleb1\wav\id10875\bDzNAlq_PXY\00015.wav,id10802,False,20,1.0017222618186903,283.7136999987706
voxceleb1\wav\id10508\OZxQo0H6O28\00005.wav,id11073,False,20,0.9230404434538898,266.4426999999705
voxceleb1\wav\id10875\bDzNAlq_PXY\00002.wav,id11175,False,20,0.8788419939006882,300.14789999950153
voxceleb1\wav\id10950\8pDGaKmyWhU\00008.wav,id11073,False,20,0.973583373510653,302.2469999996247
voxceleb1\wav\id11112\F-f32mt56js\00003.wav,id10508,False,20,0.828806885095841,304.5660999996471
voxceleb1\wav\id10329\EXBuk_FwHu0\00016.wav,id11073,False,20,1.017030921371617,267.6257999992231
voxceleb1\wav\id10786\BP8Lsp8p8iY\00002.wav,id10786,False,20,0.40927454396009255,300.6615000012971
voxceleb1\wav\id10921\3eOLzFdEjYU\00002.wav,id10921,False,20,0.30747672538860493,340.31299999878684
voxceleb1\wav\id10946\NdrTWoGwC7k\00004.wav,id10994,False,20,1.0197200422487087,301.68180000146094
voxceleb1\wav\id11059\9ow-Q4wUAgc\00004.wav,id11083,False,20,0.9306077541307828,302.4796999998216
voxceleb1\wav\id10824\Ez1o4NcC7pY\00003.wav,id10900,False,20,0.9835528591029145,307.9458000011073
voxceleb1\wav\id10600\Pxh-ihSUOTk\00006.wav,id10476,False,20,1.0469102538518003,291.66299999997136
voxceleb1\wav\id10875\bDzNAlq_PXY\00013.wav,id10912,False,20,1.0699664888210048,289.7401999998692
voxceleb1\wav\id11073\M44AVe_BcGE\00001.wav,id11009,False,20,1.1443480580041636,279.31639999951585
voxceleb1\wav\id10797\BDhnUQwGYAo\00002.wav,id10756,False,20,0.9405947090364994,260.6980999989901
